municipio,orgao,tipo,ano_exercicio,rotulo,url,fonte_pagina,status,observacao
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2015,Decisão Camara Municipal - Contas 2015.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202015.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2016,Decisão Camara Municipal - Contas 2016.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202016.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2017,Decisão Camara Municipal - Contas 2017.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202017.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2018,Decisão Camara Municipal - Contas 2018.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202018.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2019,Decisão Camara Municipal - Contas 2019.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202019.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2020,Decisão Camara Municipal - Contas 2020.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202020.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2021,Decisão Camara Municipal - Contas 2021.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202021.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Camara Municipal de Sorocaba,decisao_camara,2022,Decisão Camara Municipal - Contas 2022.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo/%2FDecis%C3%A3o%20das%20Contas/Decis%C3%A3o%20Camara%20Municipal%20-%20Contas%202022.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Prefeitura Municipal de Sorocaba,parecer_previo_prefeitura,2012,2012 - Parecer prévio de contas.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo//2012%20-%20Parecer%20pr%C3%A9vio%20de%20contas.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Prefeitura Municipal de Sorocaba,parecer_previo_prefeitura,2013,2013 - Parecer prévio de contas.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo//2013%20-%20Parecer%20pr%C3%A9vio%20de%20contas.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
sorocaba,Prefeitura Municipal de Sorocaba,parecer_previo_prefeitura,2014,2014 - Parecer prévio de contas.pdf,https://sorocaba.sp.gov.br/anexos/SEF%2FTransparencia%2F03%20-%20Pareceres%20do%20Tribunal%20de%20Contas%20do%20Estado%20de%20Sao%20Paulo//2014%20-%20Parecer%20pr%C3%A9vio%20de%20contas.pdf,https://fazenda.sorocaba.sp.gov.br/transparencia/,inventariado,link oficial do portal da transparencia municipal; documento TCE-SP/contas municipais
