ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2018,2904308,Brejões,BREJÕES - BA,201835640006,NELSON PELLEGRINO,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"249.999,14","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,2904308,Brejões,BREJÕES - BA,201835640001,NELSON PELLEGRINO,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"299.999,19","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
