Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,39905000.00,56471549.49,51400201.05,49429316.04,37691302.27,11738013.77,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,42000.00,96000.00,95910.64,86299.61,86299.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,17252000.00,19537958.56,17177145.92,15970658.81,14055021.48,1915637.33,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,216000.00,124000.00,76109.82,59803.42,59803.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,3403000.00,7871743.13,7412655.46,7248573.29,7075924.67,172648.62,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,39548168.45,46875489.50,7882932.28,7546959.38,7138051.66,408907.72,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,79947250.00,95753224.63,92795773.44,81306775.47,71716774.93,9590000.54,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,9800000.00,13607277.85,12944075.74,12944075.74,12944075.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1871056.15,1900156.15,1183933.73,1041340.02,879939.63,161400.39,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,744000.00,664600.00,567855.84,561654.70,505092.57,56562.13,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,2228000.00,2509890.07,2320156.50,2002180.30,1801516.51,200663.79,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,10178000.00,8667208.58,8463936.97,8463936.97,7904886.69,559050.28,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,27435000.00,36235000.00,32065370.57,32057120.57,32057120.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,2906000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,6904000.00,10486000.00,10162487.74,7829385.93,7829385.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,72307929.25,94964740.94,87900298.10,79222884.92,73756696.89,5466188.03,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,5657540.00,8569044.79,6498676.64,5804016.68,5564150.84,239865.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,574000.00,1067792.31,1048911.01,1030431.90,914763.57,115668.33,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,0.00,408279.12,397870.24,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,71271056.15,88837611.50,56798677.52,42269610.42,39440945.56,2828664.86,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,392190000.00,494647566.62,397192979.21,354875024.17,321421752.54,33453271.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4127106&no_anexo=RREO-Anexo%2002&co_poder=E
