ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,4311130,Jari,BUJARI - AC,201937800002,ROCHA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"100.000,00","100.000,00","100.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,LARANJAL DO JARI - AP,201930450010,ANDRE ABDON,,,Emenda Individual - Transferências com Finalidade Definida,Segurança pública,Policiamento,"100.387,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,VITÓRIA DO JARI - AP,201926750009,PROFESSORA MARCIVANIA,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"37,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,LARANJAL DO JARI - AP,201937480008,ROBERTO GOES,,,Emenda Individual - Transferências com Finalidade Definida,Defesa nacional,Assistência comunitária,"410.387,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,AMAJARI - RR,201938040005,TELMARIO MOTA,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,Assistência comunitária,"46,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,BUJARI - AC,201937800008,ROCHA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"499.870,00","499.870,00","499.870,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,VITÓRIA DO JARI - AP,201930600021,CABUCU BORGES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,JARINU - SP,201937290007,MIGUEL HADDAD,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,VITÓRIA DO JARI - AP,201930600022,CABUCU BORGES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,LARANJAL DO JARI - AP,201930450009,ANDRE ABDON,,,Emenda Individual - Transferências com Finalidade Definida,Defesa nacional,Assistência comunitária,"700.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,4311130,Jari,LARANJAL DO JARI - AP,201971050003,BANCADA DO AMAPA,,,Emenda de Bancada,Urbanismo,infra-estrutura urbana,"800,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
