Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,2757000.00,4727900.53,4151310.13,4151310.13,4151310.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1126000.00,799204.80,748541.43,748541.43,748541.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3576000.00,2789151.38,1569318.54,1543801.89,1518152.15,25649.74,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1277000.00,1545863.64,1335798.48,1335798.48,1335798.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,11492000.00,9552680.68,6771588.90,6771588.90,6068730.00,702858.90,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1316000.00,633925.36,550896.29,550896.29,550896.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1839000.00,1839000.00,1393773.02,1393773.02,1378093.47,15679.55,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,3383000.00,3293564.60,2879235.43,2879235.43,2570734.14,308501.29,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,673000.00,131000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,767000.00,12500.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6894000.00,8704712.29,8101342.74,8101342.74,7267322.38,834020.36,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,255000.00,4500.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,103000.00,236808.16,236808.16,236808.16,236808.16,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,2981000.00,3372201.25,3314298.71,3314298.71,3314298.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1783000.00,4291628.45,4102669.14,4102669.14,4102669.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,40222000.00,41934641.14,35155580.97,35130064.32,33243354.48,1886709.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5206701&no_anexo=RREO-Anexo%2002&co_poder=E
