Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,20716091.98,24584202.82,22023358.94,22007772.44,21613806.33,393966.11,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1687000.00,1643400.09,1081083.78,1081083.78,1055517.33,25566.45,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,12485859.60,12366744.24,11277447.38,10962681.02,10837782.23,124898.79,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,4080100.00,3385900.87,2963937.53,2963937.53,2963937.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,3014752.04,2778693.64,12344.07,12344.07,12344.07,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,689186.24,967055.36,650434.41,650434.41,626480.95,23953.46,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,3900901.87,3899173.43,807278.80,730814.97,716219.13,14595.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,100000.00,32248.75,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,147001916.99,191665315.31,169473705.56,169247557.12,148682094.40,20565462.72,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,4946785.55,9721844.07,9346131.25,9346131.25,9346131.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,2449292.52,2678689.14,2565808.22,2565808.22,2370594.47,195213.75,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,110928.52,19119.75,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,792000.00,623429.76,567172.08,567172.08,567172.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,367000.00,543593.30,571420.53,571420.53,571420.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,824210.07,856389.99,856389.99,856389.99,0.00,856389.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,5364852.81,5364852.81,5194930.44,5194930.44,5194930.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,13012725.02,15666692.15,15650066.99,15642116.99,15641158.63,958.36,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,2371329.27,1314859.56,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,100000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,36730137.89,50126985.38,55554426.79,54033264.66,51692366.67,2340897.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,3268960.38,3076827.00,2360158.58,2360158.58,2222083.46,138075.12,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,210000.00,110915.43,118039.57,118039.57,118039.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,5988362.96,6708869.97,6489916.13,6489916.13,6442802.81,47113.32,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,46008224.48,46149244.32,7637708.13,7536540.10,7486077.08,50463.02,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,316220618.19,384285047.14,315201759.17,312938513.88,288160958.96,24777554.92,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2701407&no_anexo=RREO-Anexo%2002&co_poder=E
