ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202337560012,ROSANGELA GOMES,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"488.762,00","488.762,00","488.762,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202340590007,PROFESSOR JOZIEL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"659.661,00","659.661,00","659.661,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202339410004,CHIQUINHO BRAZAO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"110,00","110,00","110,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202335780009,RODRIGO MAIA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"2.851.116,00","2.851.116,00","2.851.116,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202337560020,ROSANGELA GOMES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"320,00","320,00","320,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202342140004,PEDRO AUGUSTO PALARETI,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"5.000.000,00","5.000.000,00","5.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202340750002,VINICIUS FARAH,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"7.420.880,00","7.420.880,00","7.420.880,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202339430002,CHRISTINO AUREO,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"9.775.255,00","9.775.255,00","9.775.255,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202371200012,BANCADA DO RIO DE JANEIRO,,,Emenda de Bancada,Saúde,Assistência hospitalar e ambulatorial,"12.694.688,00","12.694.688,00","12.694.688,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202339430001,CHRISTINO AUREO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"13.943.776,00","12.056.149,00","12.056.149,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2023,3301009,Campos dos Goytacazes,CAMPOS DOS GOYTACAZES - RJ,202330750002,CLARISSA GAROTINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"14.806.752,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
