Ano,Empenhado,Liquidado,Pago,RP_Nao_Processado,RP_Processado,Fonte_URL
2022,"384.247.372,71","350.589.185,72","349.826.325,26","33.658.186,99","762.860,46",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&no_anexo=DCA-Anexo%20I-E&id_ente=3548708
