Ano,DC_Bruta,DC_Contratual,Emprestimos,Financiamentos,Precatorios,Deducoes,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2019,1020014434.75,306675468.19,11490487.64,84457315.36,713338966.56,234473265.26,785541169.49,2557520878.41,39.8800,30.7100,3069025054.09,120.0000,2762122548.68,833208274.92,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2019&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3547809&no_anexo=RGF-Anexo%2002
