ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2026,2026-03,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1ABBXL,"TITULO:PROINFRA EXPANSÃO UEL 2025                                     CONSOLIDAR A UNIVERSIDADE ESTADUAL DE LONDRINA (UEL) COMO POLO        ESTRATÉGICO DE PESQUISA TRANSLACIONAL E INOVAÇÃO TECNOLÓGICA NO NORTE DO PARANÁ, POR MEIO DA MODERNIZAÇÃO INTEGRADA DE INFRAESTRUTURAS      MULTIUSUÁRIAS EM CARACTERIZAÇÃO DE MATERIAIS, BIOLOGIA MOLECULAR E    ENSAIOS CLÍNICOS, ALINHANDO EXCELÊNCIA ACADÊMICA, DEMANDAS DO SETOR",4345985.69,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-07,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1ABDQU,"DESENVOLVER E VALIDAR TECNOLOGICAMENTE UMA NOVA GERAÇÃO DE MATERIAIS  BIOATIVOS APLICADOS A DISPOSITIVOS MÉDICOS ENDODÔNTICOS, FUNDAMENTADOSNA INTEGRAÇÃO DE BIOCERÂMICOS, BIOCOMPLEXOS E BIOPOLÍMEROS BASEADOS NATECNOLOGIA PROPRIETÁRIA ION+, CONCEBIDOS COMO UMA SOLUÇÃO TERAPÊUTICA INTEGRADA ESTRUTURADA NO CONCEITO DE SISTEMA BIOBLOCO INTRACANAL.     A PROPOSTA CONTEMPLA O DESENVOLVIMENTO ARTICULADO E FUNCIONAL DE UM",1760236.0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-07,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,340029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,994389,"Realizacao de evento estendido de expressoes da cultura popular, voltado a promocao da diversidade cultural, na cidade de Londrina/PR.",10.0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-04,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,-1,Sem informação,993412,"Construcao de Quadra Poliesportiva, no Municipio de Londrina/PR.",0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-06,Não se aplica,EM EXECUÇÃO,65000,Ministério das Mulheres,810012,MMULHERES,14,Direitos da cidadania,999904,"Execucao de cursos de capacitacao profissional voltados a geracao de renda e ao empreendedorismo feminino, com foco nas areas de trancista (estetica afro) e informatica e marketing digital aplicada ao empreendedorismo e ingles basico, destinados a mulheres em situacao de vulnerabilidade no municipio de Londrina  PR.",200000.0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-06,Não se aplica,EM EXECUÇÃO,42000,Ministério da Cultura,340028,SEC.DE ART.FEDERATIVA E COMITES DE CULTURA,13,Cultura,998882,O presente instrumento tem por objeto apoiar a realizacao da edicao de junho de 2026 do FILO  Festival Internacional de Londrina.,200000.0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-03,Não se aplica,EM EXECUÇÃO,54000,Ministério do Turismo,540012,SNPTUR - CONVENIOS,-1,Sem informação,982163,92o Aniversario de Londrina.,0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-05,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,-1,Sem informação,997358,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE,0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-06,Não se aplica,EM EXECUÇÃO,40000,Ministério do Trabalho e Emprego,380908,"SECRETARIA NACIONAL QUALIF., EMP. E JUVENTUDE",-1,Sem informação,997370,Execucao de projeto para qualificacao social e profissional no ambito do Programa Manuel Querino de Qualificacao Social e Profissional - PMQ no estado de Rondonia.,0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-06,Não se aplica,EM EXECUÇÃO,65000,Ministério das Mulheres,810012,MMULHERES,-1,Sem informação,7AAAQB,,0,4113700,LONDRINA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
