ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2017,2922003,Mucuri,MUCURICI - ES,S/I,Sem informação,,,Emenda de Relator,Agricultura,Promoção da produção agropecuária,"243.750,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2017,2922003,Mucuri,MUCURICI - ES,201727720002,DR. JORGE SILVA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"30,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
