Ano,Receitas_Correntes,IPTU,ISS,ITBI,IRRF,Outras_Tributarias,Transferencias_Total,FPM,ICMS,IPVA,FUNDEB,Outras_Transferencias,Receita_Servicos,Receita_Patrimonial,Receita_Contribuicoes,Outras_Correntes,Outros,Fonte_URL
2025,60173253.69,504654.06,1558842.14,354779.13,2142544.95,765829.99,46039609.00,18844113.64,13442237.72,1128385.44,6176413.72,6311639.31,54242.86,6583114.76,1997067.92,172568.88,-0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4304309&no_anexo=RREO-Anexo%2003
