Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"1.466.669,95","1.343.323,01","1.174.598,24","123.346,94","168.724,77",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3549805
06.182 - Defesa Civil,"1.466.669,95","1.343.323,01","1.174.598,24","123.346,94","168.724,77",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3549805
