Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"1.476.368,94","1.368.982,23","1.348.620,82","107.386,71","20.361,41",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3549805
06.182 - Defesa Civil,"1.476.368,94","1.368.982,23","1.348.620,82","107.386,71","20.361,41",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2021&id_ente=3549805
