Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"877.189,83","876.404,93","839.507,93","784,90","36.897,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3549805
06.183 - Informação e Inteligência,"877.189,83","876.404,93","839.507,93","784,90","36.897,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2018&id_ente=3549805
