Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,15113410.00,15252485.06,14964972.67,14621003.45,13879746.72,741256.73,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1236790.00,2364477.40,2334936.37,2334936.37,2231494.04,103442.33,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,5379900.00,6066604.08,5317479.23,5155043.77,4875765.35,279278.42,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,38754.00,136780.03,127650.04,127650.04,127650.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,702800.00,1457254.09,1162557.14,1145632.14,1100613.57,45018.57,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1141100.00,1301898.73,1167089.27,1161590.27,1096872.65,64717.62,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,45536690.00,50490868.46,47736276.59,46819521.51,42441544.56,4377976.95,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,5288800.00,5988842.02,5987654.78,5987654.78,4891582.81,1096071.97,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,5213350.00,4819465.19,4803621.82,4803621.82,4716131.55,87490.27,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,328170.00,423594.67,419039.79,419039.79,381088.51,37951.28,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,4416000.00,4416000.00,2498606.82,2498606.82,2401223.55,97383.27,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,13091300.00,13136483.04,11021600.98,11021600.98,11002109.57,19491.41,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1404000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,7196113.00,9889635.42,9811720.13,9811720.13,9523292.77,288427.36,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,34755778.00,37948477.55,35351464.26,34476843.82,32862482.12,1614361.70,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,6042662.00,6450858.71,6210501.90,6011828.70,5611845.49,399983.21,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,856700.00,781674.17,759011.66,759011.66,751876.46,7135.20,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,10782643.00,31394297.85,25209937.19,23139137.11,22898875.67,240261.44,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,158524960.00,192319696.47,174884120.64,170294443.16,160794195.43,9500247.73,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512209&no_anexo=RREO-Anexo%2002&co_poder=E
