ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2019,2907509,Catu,CATUNDA - CE,201937360002,ODORICO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"10,00","10,00","10,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,CATUTI - MG,S/I,Sem informação,,,Emenda de Bancada,Desporto e lazer,Desporto de rendimento,"175.438,59","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,PIACATU - SP,201930260014,DR. SINVAL MALHEIROS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"200.000,00","200.000,00","200.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,ARAÇATUBA - SP,201928070010,MARA GABRILLI,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"230.000,00","230.000,00","230.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,PACATUBA - CE,201937360005,ODORICO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"287.774,00","287.774,00","287.774,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,BOTUCATU - SP,201930440021,ANA PERUGINI,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"30,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,BOTUCATU - SP,201925190016,ANTONIO BULHOES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"50,00","50,00","50,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,CATUJI - MG,201923650011,MIGUEL CORREA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"600.000,00","600.000,00","600.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,ICATU - MA,201930900004,ELIZIANE GAMA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"700.000,00","700.000,00","700.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,PIACATU - SP,201930260003,DR. SINVAL MALHEIROS,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"80,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,BOTUCATU - SP,201925190005,ANTONIO BULHOES,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"100,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,CATU - BA,201935640003,NELSON PELLEGRINO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"100,00","100,00","100,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,CATUNDA - CE,201937360008,ODORICO MONTEIRO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"1.178.492,00","1.178.492,00","1.178.492,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2019,2907509,Catu,PACATUBA - CE,201920700003,GORETE PEREIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"2.000.000,00","2.000.000,00","2.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
