ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2022,2902708,Barra,BARRAS - PI,202230650002,CAPITAO FABIO ABREU,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"108.058,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO FRANCISCO - ES,202238580001,NORMA AYUB,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"25,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DO PIRAÍ - RJ,202240590003,PROFESSOR JOZIEL,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"356.151,15","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260007,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"357.486,00","357.486,00","357.486,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DO RIBEIRO - RS,202240330017,LUCAS REDECKER,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"40,00","40,00","40,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,SÃO JOÃO DA BARRA - RJ,202224970007,CHICO D'ANGELO,,,Emenda Individual - Transferências com Finalidade Definida,Agricultura,Promoção da produção agropecuária,"400.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,SÃO JOÃO DA BARRA - RJ,202239410009,CHIQUINHO BRAZAO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"430.948,00","430.948,00","430.948,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260002,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"45,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRAS - PI,202212460002,JULIO CESAR,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DO PIRAÍ - RJ,202241600015,MARCELO FREIXO,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"50,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA BONITA - SP,202210480011,JOSE ANIBAL,,,Emenda Individual - Transferências Especiais,Encargos especiais,Outras transferências,"60,00","60,00","60,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260004,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"1.000.000,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DO PIRAÍ - RJ,202292190008,FLAVIO BOLSONARO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.076.061,00","1.076.061,00","1.076.061,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260009,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"1.100.000,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260008,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"170,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DE SÃO MIGUEL - AL,202227260006,ARTHUR LIRA,,,Emenda Individual - Transferências com Finalidade Definida,Comércio e serviços,Turismo,"2.000.000,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2022,2902708,Barra,BARRA DOS COQUEIROS - SE,202271270010,BANCADA DE SERGIPE,,,Emenda de Bancada,Comércio e serviços,Turismo,"1.100,00","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
