ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2025,2025-08,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,420013,SECRETARIA DE DESENVOLVIMENTO RURAL,20,Agricultura,975617,"Orientar as cooperativas da agricultura familiar e economia solidaria Rio Grande do Sul para o desenvolvimento economico e social e fortalecer as estrategias de negocios, gestao e governanca e o acesso as politicas publicas.",573000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,-1,Sem informação,980312,Pavimentacao Rural no Municipio de Erechim,0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,977059,Fomentar e qualificar a producao de alimentos saudaveis da agricultura familiar visando o fornecimento aos mercados institucionais.,450000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,977212,"Fortaceler a gestao de cooperativa da agricultura familiar por meio aquisicao de veiculos e equipamentos promovendo a melhorias na logistica do Estado do Rio Grande do Sul, com foco na comercializacao institucional e no acesso a mercados conforme a acao 210V.",200000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABAZO,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE ERECHIM,416409.99,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,976499,Fomentar as energias renovaveis para gerar maior sustentabilidade ambiental e promover a participacao de jovens e mulheres visando a sucessao familiar e cooperativista da agricultura familiar.,300000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABAOG,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICIPIO DE ERECHIM RS,8297945.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABARB,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICIPIO DE ERECHIM RS,1057373.76,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-05,TRANSFERENCIA LEGAL,INADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AAXUT,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICIPIO DE ERECHIM RS,204336.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABASI,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE  ERECHIM-RS,30813.25,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,989912,"Acelerar a comercializacao agropecuaria da agricultura familiar em mercados publicos e privados e fortalecer a intercooperacao cooperativista, visando o desenvolvimento solido e sustentavel das cooperativas.",100000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABAIR,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE ERECHIM,6435826.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABATO,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE ERECHIM-RS,763693.49,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABASH,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE ERECHIM-RS,125152.5,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,44000,Ministério do Meio Ambiente e Mudança do Clima,440206,DEPARTAMENTO DE EDUCACAO AMBIENT. E CIDADANIA,18,Gestão ambiental,978699,"Capacitacao de 75 pessoas em educacao ambiental, a partir dos temas da transicao energetica justa, justica climatica, direitos humanos e resiliencia socioambiental no campo e na cidade nos territorios atingidos por barragens, secas e enchentes em tres regioes do Rio Grande do Sul, sendo elas: Alto Uruguai, Vale do Taquari e Metropolitana.",400000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,976965,"Qualificar a producao e a comercializacao da agricultura familiar, atraves de capacitacoes en loco e incentivo atraves do subsidio de insumos.",300000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-09,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1AAZPL,"TÍTULO: GENESYS - SISTEMA PILOTO PARA TRATAMENTO DE EFLUENTES CONTENDOMATÉRIA ORGÂNICA E NITROGÊNIO E PRODUÇÃO DE LODO ESPECIALIZADO VIA DESAMONIFICAÇÃO                                                          A PRESENTE PROPOSTA (PROJETO GENESYS) TEM DOIS OBJETIVOS PRIMÁRIOS: O DESENVOLVIMENTO DO SISTEMA ADAN PARA O TRATAMENTO DE EFLUENTES COM    ALTAS CONCENTRAÇÕES DE NITROGÊNIO, E CONSEQUENTE GERAÇÃO SUSTENTÁVEL",2349600.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABALC,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE ERECHIM-RS,297011.11,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,986092,"Implantar Sistemas Agroflorestais (SAFs) biodiversos em Unidades de Producao da Agricultura Familiar nos estados de Sao Paulo, Parana e Goias, com fornecimento de insumos e equipamentos, assessoria tecnica agroecologica e formacao de agentes de transicao, promovendo a producao de alimentos agroecologicos e o fortalecimento da agricultura familiar.",3149999.24,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,977356,"Incentivar cooperativas da agricultura familiar para a cooperacao e para o fortalecimento do cooperativismo, buscando ocupar mais espaco nos mercados e na sociedade.",200000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,976966,"Potencializar a producao de alimentos saudaveis e sustentaveis, a transicao do atual modelo produtivo, a mitigacao e a adaptacao dos agricultores familiares as mudancas climaticas atraves do acompanhamento tecnico e formacao para implementacao do metodo de transicao sustentavel Sistema de Plantio Direto de Hortalicas e Outras Culturas SPDH+.",200000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810006,SEC.NAC. DE PROMOCAO E DEFESA DOS DIR.HUMANOS,14,Direitos da cidadania,977874,"Promover a formacao de liderancas comunitarias urbanas e perifericas da Regiao Metropolitanade Sao Paulo, por meio de acoes educativas em direitos humanos e justica ambiental, com foconos impactos das mudancas climaticas, visando ao fortalecimento da organizacao comunitaria,a promocao do direito a moradia digna e a incidencia em politicas publicas de adaptacao socioambiental.",200000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABARA,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNCIPIO DE ERECHIM RS,1218479.77,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-10,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,-1,Sem informação,978974,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE,0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABAUM,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE ERECHIM,157557.19,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,976871,"Desenvolver processos formativos voltados a qualificacao social, politica e profissional de agricultores familiares, com foco em lideranca, organizacao coletiva, desenvolvimento rural, acesso a politicas publicas e Metodos de transicao Sustentavel na producao de alimentos na Agricultura Familiar.",300000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABASJ,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE ERECHIM-RS,617591.11,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,986655,Fomentar negocios comerciais de alimentos e incentivar praticas de producao sustentavel em cooperativas e cooperativados nas regioes Altos de Cima da Serra e Sul do Rio Grande do Sul.,240000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,989043,Estruturar sistema de producao de bioinsumos.,50000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490070,"SEC. DE ABASTECIMENTO, COOP. E SOB. ALIMENTAR",21,Organização agrária,976455,Articular as politicas publicas voltadas a comercializacao de alimentos saudaveis da agricultura familiar atraves da aquisicao de veiculo e equipamentos.,160000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABATA,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE ERECHIM-RS,464629.05,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABASK,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE ERECHIM-RS,260541.8,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-07,Não se aplica,EM EXECUÇÃO,54000,Ministério do Turismo,540007,CAIXA - SNINFRA,23,Comércio e serviços,976252,Construcao de Mirante com infraestrutura de acesso no municipio de Erechim/RS.,384205.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABATB,EXECUCAO DE ACOES DE RESPOSTA NO MUNICIPIO DE  ERECHIM-RS,398519.44,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1ABALD,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE ERECHIM,376531.09,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,977186,"Promover a articulacao da producao e comercializacao de alimentos por cooperativas da agricultura familiar no estado do Rio Grande do Sul, fortalecendo redes solidarias e estrategias comerciais sustentaveis.",200000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-12,Não se aplica,EM EXECUÇÃO,49000,Ministério do Desenvolvimento Agrário e Agricultura Familiar,490051,SEC. DE AGRICULTURA FAMILIAR E AGROECOLOGIA,21,Organização agrária,984023,"Promover a transicao agroecologica e a sustentabilidade dos sistemas produtivos da agricultura familiar na regiao Sul do Brasil, aliado a promocao da autonomia produtiva, reducao de custo, inovacao e o uso sustentavel dos recursos naturais.",1260000.0,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2025,2025-11,TRANSFERENCIA LEGAL,ADIMPLENTE,24000,"Ministério da Ciência, Tecnologia e Inovação",240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,19,Ciência e Tecnologia,1ABAMR,"TÍTULO: PRODUÇÃO DE LIPASES VIA FERMENTAÇÃO MICROBIANA UTILIZANDO RESÍDUOS AGROINDUSTRIAIS PARA A PRODUÇÃO DE BIODIESEL E TRATAMENTO DE EFLUENTES OLEOSOS                                                         A PROPOSTA TEM COMO OBJETIVO GERAL DESENVOLVER E OTIMIZAR UM PROCESSO CONTÍNUO PARA A PRODUÇÃO DE LIPASES MICROBIANAS, EMPREGANDO RESÍDUOS  AGROINDUSTRIAIS COMO SUBSTRATOS FERMENTATIVOS. ESSAS ENZIMAS SÃO",2719404.27,4307005,ERECHIM,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
