Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,33476500.00,39652121.32,35103107.53,31565449.71,31180728.87,384720.84,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,13498200.00,14795033.77,12492227.20,12242079.12,12229767.72,12311.40,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1114300.00,556297.00,19187.09,18746.62,17483.64,1262.98,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2700000.00,3719836.18,2975338.03,2961138.45,2960022.20,1116.25,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,3050000.00,3059123.35,2857687.15,2519852.46,2519852.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,98634000.00,100684300.27,94124074.24,92241726.88,91815371.74,426355.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,13300000.00,12447946.86,12233496.32,12233496.32,12233496.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Essencial à Justiça,1500000.00,3368714.64,3330153.88,3329153.88,3329153.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2760000.00,3865140.24,2569397.75,1528554.28,1528554.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,580000.00,319828.41,249175.41,151861.93,151861.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,13000000.00,13000000.00,12253274.72,12235757.92,12220668.92,15089.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,4000000.00,1733163.30,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,45600000.00,50311146.69,39758162.24,37869269.75,37869269.75,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,109150000.00,142932673.98,134626200.83,120293410.47,120164989.37,128421.10,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,57637000.00,71039844.67,62930163.49,55773186.83,55773186.83,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,400000000.00,461485170.68,415521645.88,384963684.62,383994407.91,969276.71,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3136207&no_anexo=RREO-Anexo%2002&co_poder=E
