ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201837070012,LUIZ CARLOS RAMOS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Vigilância epidemiológica,"120.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201838280002,ZE AUGUSTO NALIN,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"250.000,00","250.000,00","250.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201837240002,MARCOS SOARES,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"299.986,63","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201837240001,MARCOS SOARES,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201814680018,CHICO ALENCAR,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,"Patrimônio histórico, artístico e arqueológico","300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201825020014,FELIPE BORNIER,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"300.000,00","300.000,00","300.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201830400008,ALEXANDRE VALLE,,,Emenda Individual - Transferências com Finalidade Definida,Desporto e lazer,Desporto comunitário,"349.999,24","1.400,00","1.400,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201837200003,MARCO ANTONIO CABRAL,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"350.000,00","350.000,00","350.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201835780020,RODRIGO MAIA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"449.550,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201829550025,EDUARDO LOPES,,,Emenda Individual - Transferências com Finalidade Definida,Educação,Educação básica,"500.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3300308,Barra do Piraí,BARRA DO PIRAÍ - RJ,201830390005,ALEXANDRE SERFIOTIS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
