numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_contrato_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,data_assinatura,data_inicio_vigencia,data_fim_vigencia,valor_global,fonte_orcamentaria_nome,exigencia_conteudo_nacional,permite_adesao,possui_emenda_parlamentar,municipio_nome,uf,esfera_nome,poder_nome,title,description,item_url
45751435000106-2-000369/2025,,2025,369,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-12-03T14:24:35.901132202,2025-12-03T14:24:35.901132202,2025-12-02,2025-12-02,2026-06-01,342.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 389/2025,CUMPRIMENTO DE AÇÃO JUDICIAL SOB NÚMERO 1004703.41.2017.8.26.0428. REQUERENTE R.C.D.,/contratos/45751435000106/2025/369
45751435000106-2-000397/2025,,2025,397,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-10T09:58:27.510836368,2025-12-10T09:58:27.510836368,2025-12-05,2025-12-05,2026-12-04,9766.44,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 413/2025,AQUISIÇÃO DE MOBILIÁRIOS E ELETROELETRÔNICOS,/contratos/45751435000106/2025/397
45751435000106-2-000402/2025,,2025,402,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-10T10:44:41.645167457,2025-12-10T10:44:41.645167457,2025-12-05,2025-12-05,2026-12-04,710.66,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 418/2025,AQUISIÇÃO DE MOBILIÁRIOS E ELETROELETRÔNICOS,/contratos/45751435000106/2025/402
45751435000106-2-000414/2025,,2025,414,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-12-16T15:29:58.545079006,2025-12-16T15:29:58.545079006,2025-12-16,2025-12-16,2026-12-15,10956.6,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 434/2025,CUMPRIMENTO DE AÇAO JUDICIAL SOB NUMERO 0002073.48.2025.8.26.0428. REQUERENTE A.B.S.A.,/contratos/45751435000106/2025/414
45751435000106-2-000432/2025,,2025,432,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-19T10:34:17.083012120,2025-12-19T10:34:17.083012120,2025-12-18,2025-12-18,2026-12-17,1018.08,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 454/2025,AQUISIÇÃO DE MÓVEIS E UTENSÍLIOS,/contratos/45751435000106/2025/432
45751435000106-2-000006/2025,,2025,6,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-02-07T09:17:23.936313,2025-02-07T09:17:23.936313,2025-02-07,2025-02-07,2026-02-06,78819.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 011/2025,CONTRATAÇÃO DE EMPRESA/CONSÓRCIO DE EMPRESAS PARA PRESTAÇÃO DE SERVIÇOS GRÁFICOS,/contratos/45751435000106/2025/6
45751435000106-2-000014/2025,,2025,14,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-02-12T16:36:50.810013,2025-02-12T16:36:50.810013,2025-02-11,2025-02-11,2026-02-10,953000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 020/2025,SHOW ARTÍSTICO EM COMEMORAÇÃO AO ANIVERSÁRIO DA CIDADE DE PAULÍNIA,/contratos/45751435000106/2025/14
45751435000106-2-000049/2025,,2025,49,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-03-27T11:06:31.414808200,2025-03-27T11:06:31.414808200,2025-03-26,2025-03-26,2025-06-23,51670.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 063/2025,AQUISIÇÃO DE LAVADORAS E SECADORAS DE ROUPAS PARA AS ESCOLAS MUNICIPAIS,/contratos/45751435000106/2025/49
45751435000106-2-000058/2025,,2025,58,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-01T09:52:52.002919535,2025-04-01T09:52:52.002919535,2025-03-28,2025-03-28,2026-03-27,1336.08,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 073/2025,AQUISIÇÃO DE ARTIGOS DE ARMARINHO E TECIDOS PARA OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/58
45751435000106-2-000060/2025,,2025,60,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-01T09:53:30.381158994,2025-04-01T09:53:30.381158994,2025-02-28,2025-03-28,2026-03-27,8288.16,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 075/2025,AQUISIÇÃO DE ARTIGOS DE ARMARINHO E TECIDOS PARA OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/60
45751435000106-2-000064/2025,,2025,64,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-01T09:53:56.027262657,2025-04-01T09:53:56.027262657,2025-03-28,2025-03-28,2026-03-27,2119.52,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 079/2025,AQUISIÇÃO DE ARTIGOS DE ARMARINHO E TECIDOS PARA OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/64
45751435000106-2-000065/2025,,2025,65,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-01T09:54:02.010125299,2025-04-01T09:54:02.010125299,2025-03-28,2025-03-28,2026-03-27,3264.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 080/2025,AQUISIÇÃO DE ARTIGOS DE ARMARINHO E TECIDOS PARA OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/65
45751435000106-2-000072/2025,,2025,72,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-04T14:39:02.931607496,2025-04-04T14:39:02.931607496,2025-04-01,2025-04-01,2025-09-30,921.6,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 086/2025,Aquisição de medicamentos ação judicial 1003687-52.2017.8.26.0428 para M.S.P.,/contratos/45751435000106/2025/72
45751435000106-2-000077/2025,,2025,77,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-04-04T17:20:12.674127763,2025-04-04T17:20:12.674127763,2025-04-01,2025-04-02,2026-04-01,14788.5,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 091/2025,AQUISIÇÃO DE INSTRUMENTAIS CIRÚRGICOS E DE VIDEOCIRURGIAS,/contratos/45751435000106/2025/77
45751435000106-2-000112/2025,,2025,112,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-05-30T12:03:36.905796195,2025-05-30T12:03:36.905796195,2025-05-26,2025-05-26,2026-05-25,2898.95,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 128/2025,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO PSICOSSOCIAL,/contratos/45751435000106/2025/112
45751435000106-2-000113/2025,,2025,113,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-05-30T12:19:13.672687062,2025-05-30T12:19:13.672687062,2025-05-26,2025-05-26,2026-05-25,2700.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 129/2025,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO PSICOSSOCIAL,/contratos/45751435000106/2025/113
45751435000106-2-000130/2025,,2025,130,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-06-04T16:59:31.435610410,2025-06-04T16:59:31.435610410,2025-05-29,2025-05-29,2025-07-27,170000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 147/2025,CONTRATAÇÃO DE EMPRESA PARA ORGANIZAÇÃO DE FEIRAS/EXPOSIÇÕES,/contratos/45751435000106/2025/130
45751435000106-2-000136/2025,,2025,136,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-09T16:56:01.228015235,2025-06-09T16:56:01.228015235,2025-06-05,2025-06-05,2026-06-05,87190.78,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 150/2025,AQUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS PARA UNIDADES ESCOLARES,/contratos/45751435000106/2025/136
45751435000106-2-000151/2025,,2025,151,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:21:33.928562366,2025-06-12T17:21:33.928562366,2025-06-10,2025-06-10,2026-06-09,9387.21,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 166/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/151
45751435000106-2-000152/2025,,2025,152,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:21:41.037536585,2025-06-12T17:21:41.037536585,2025-06-10,2025-06-10,2026-06-09,2721.17,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 167/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/152
45751435000106-2-000161/2025,,2025,161,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-23T11:24:52.992300214,2025-06-23T11:24:52.992300214,2025-06-18,2025-06-18,2026-06-18,40564.1,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 176/2025, AQUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS PARA UNIDADES ESCOLARES,/contratos/45751435000106/2025/161
45751435000106-2-000188/2025,,2025,188,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-07-17T07:58:26.378147632,2025-07-17T07:58:26.378147632,2025-07-15,2025-07-15,2026-07-14,22500.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 202/2025,AQUISIÇÃO DE EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL (EPI),/contratos/45751435000106/2025/188
45751435000106-2-000220/2025,,2025,220,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-08-11T17:10:44.335270753,2025-08-11T17:10:44.335270753,2025-08-08,2025-08-08,2026-08-07,1472.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 238/2025,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO PSICOSSOCIAL,/contratos/45751435000106/2025/220
45751435000106-2-000250/2025,,2025,250,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-04T13:00:58.520099020,2025-09-04T13:00:58.520099020,2025-09-01,2025-09-01,2026-08-31,21831.75,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 272/2025,AQUISIÇÃO DE EQUIPAMENTOS PERMANENTES PARA O LABORATÓRIO E AGÊNCIA TRANSFUSIONAL,/contratos/45751435000106/2025/250
45751435000106-2-000253/2025,,2025,253,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-04T13:03:14.818115558,2025-09-04T13:03:14.818115558,2025-09-01,2025-09-01,2026-08-31,11390.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 275/2025,AQUISIÇÃO DE EQUIPAMENTOS PERMANENTES PARA O LABORATÓRIO E AGÊNCIA TRANSFUSIONAL,/contratos/45751435000106/2025/253
45751435000106-2-000254/2025,,2025,254,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-04T13:05:46.346531050,2025-09-04T13:05:46.346531050,2025-09-01,2025-09-01,2026-08-31,21917.72,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 276/2025,AQUISIÇÃO DE EQUIPAMENTOS PERMANENTES PARA O LABORATÓRIO E AGÊNCIA TRANSFUSIONAL,/contratos/45751435000106/2025/254
45751435000106-2-000255/2025,,2025,255,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-04T13:06:26.322757668,2025-09-04T13:06:26.322757668,2025-09-01,2025-09-01,2026-08-31,6879.66,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 277/2025,AQUISIÇÃO DE EQUIPAMENTOS PERMANENTES PARA O LABORATÓRIO E AGÊNCIA TRANSFUSIONAL,/contratos/45751435000106/2025/255
45751435000106-2-000266/2025,,2025,266,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-11T10:03:51.801338071,2025-09-11T10:03:51.801338071,2025-09-10,2025-09-10,2026-09-09,1888999.95,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 287/2025,CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA REALIZAÇÃO DE ANÁLISES ANATOMOPATOLÓGICAS,/contratos/45751435000106/2025/266
45751435000106-2-000268/2025,,2025,268,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-09-16T13:22:14.281547143,2025-09-16T13:22:14.281547143,2025-09-16,2025-09-16,2026-09-15,58860.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 290/2025,17 - Outras prestações de serviços,/contratos/45751435000106/2025/268
45751435000106-2-000274/2025,,2025,274,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-19T11:12:29.842363762,2025-09-19T11:12:29.842363762,2025-09-19,2025-09-19,2026-09-18,2809.2,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 295/2025,AQUISIÇÃO DE GASES MEDICINAIS LIQUEFEITOS E COMPRIMIDOS ARMAZENADOS EM CILINDROS,/contratos/45751435000106/2025/274
45751435000106-2-000278/2025,,2025,278,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-25T07:47:53.527391980,2025-09-25T07:47:53.527391980,2025-09-24,2025-09-25,2026-09-24,18240.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 301/2025,"AQUISIÇÃO DE COLCHÕES, COLCHONETES HOSPITALARES E OUTROS MATERIAS UTILIZADOS EM PÓS-OPERATÓRIO",/contratos/45751435000106/2025/278
45751435000106-2-000285/2025,,2025,285,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-09-25T10:05:23.460031420,2025-09-25T10:05:23.460031420,2025-09-24,2025-09-24,2026-09-23,4925.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 305/2025,"AQUISIÇÃO DE COLCHÕES, COLCHONETES HOSPITALARES E OUTROS MATERIAS UTILIZADOS EM PÓS-OPERATÓRIO",/contratos/45751435000106/2025/285
45751435000106-2-000295/2025,,2025,295,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-10-06T08:02:31.062859174,2025-10-06T08:02:31.062859174,2025-10-03,2025-10-03,2026-10-02,151940.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 315/2025,AQUISIÇÃO DE INSUMOS PARA TERAPIA DE CPAP DE BOLHAS.,/contratos/45751435000106/2025/295
45751435000106-2-000317/2025,,2025,317,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-03T08:50:43.003286934,2025-11-03T08:50:43.003286934,2025-10-30,2025-10-30,2026-04-29,9952.8,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 343/2025,"CUMPRIMENTO DE AÇÃO JUDICIAL SOB Nº 3000461-44.2013.8.26.0428. REQUERENTE ""A.B.F.L"".",/contratos/45751435000106/2025/317
45751435000106-2-000328/2025,,2025,328,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-11-05T16:28:45.495253405,2025-11-05T16:28:45.495253405,2025-11-05,2025-11-05,2026-05-04,22500.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 350/2025,AQUISIÇÃO DE MEDICAMENTOS ESSENCIAIS EM CARATER EMERGENCIAL QUE SE ENCONTRAM EM DESABASTECIMENTO/ESTOQUE CRÍTICO NA REDE,/contratos/45751435000106/2025/328
45751435000106-2-000374/2025,,2025,374,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-05T07:44:25.724248304,2025-12-05T07:44:25.724248304,2025-12-04,2025-12-04,2026-12-03,164500.0,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 395/2025,QUISIÇÃO DE EQUIPAMENTOS E MOBILIÁRIOS PARA UNIDADES ESCOLARES,/contratos/45751435000106/2025/374
45751435000106-2-000407/2025,,2025,407,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-12-12T16:29:30.209469470,2025-12-12T16:29:30.209469470,2025-12-12,2025-12-12,2028-03-11,7367961.6,,,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 427/2025,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE SOLUÇÃO DE DISPOSITIVO MÓVEL EDUCACIONAL,/contratos/45751435000106/2025/407
45751435000106-2-000001/2025,,2025,1,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-01-21T10:50:52.779974,2025-01-21T10:50:52.779974,2025-01-10,2025-01-10,2025-07-09,57360.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 001/2025,"CUMPRIMENTO DA DECISÃO JUDICIAL DOS AUTOS DO PROC. Nº 0003399-92.2015.8.26.0428, PACIENTE: V.A.D.'.",/contratos/45751435000106/2025/1
45751435000106-2-000026/2025,,2025,26,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-03-06T08:47:58.665453102,2025-03-06T08:47:58.665453102,2025-02-24,2025-02-24,2025-08-23,1094.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 045/2025,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE AÇÃO JUDICIAL PROCESSO 1005614-09.2024.8.26.0428 REQUERENTE D.O.,/contratos/45751435000106/2025/26
45751435000106-2-000066/2025,,2025,66,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-01T16:25:42.237554741,2025-04-01T16:25:42.237554741,2025-03-28,2025-03-28,2026-03-27,2943.6,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 081/2025,"AQUISIÇÃO JUDICIAL PROCESSO 1003832-98.2023.8.26.0428 ""A.C.M.B."" PROTOCOLO 739/2025",/contratos/45751435000106/2025/66
45751435000106-2-000071/2025,,2025,71,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-04T11:06:27.312295340,2025-04-04T11:06:27.312295340,2025-04-01,2025-04-01,2025-09-30,1475.48,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 085/2025,"MEDICAMENTO PARA CUMPRIMENTO DE AÇÃO JUDICIAL PROCESSO 1002428-75.2024.68.26.0428 - REQUERENTE ""V.Z.A.""",/contratos/45751435000106/2025/71
45751435000106-2-000081/2025,,2025,81,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-16T15:10:56.958766481,2025-04-16T15:10:56.958766481,2025-04-04,2025-04-04,2025-10-03,3914.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 97/2025,"MEDICAMENTO PARA CUMPRIMENTO DE AÇÃO JUDICIAL PROCESSO 1002428-75.2024.68.26.0428 - REQUERENTE ""V.Z.A.""",/contratos/45751435000106/2025/81
45751435000106-2-000084/2025,,2025,84,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2025-04-23T10:31:07.880901265,2025-04-23T10:31:07.880901265,2025-04-16,2025-04-16,2026-04-15,386115.98,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 105/2025,CUMPRIMENTO DE DECISÃO JUDICIAL TRATAMENTO CIRÚRGICO PROCESSO Nº 1002553-77.2023.8.26.0428. REQUERENTE M.S.M.F.C.,/contratos/45751435000106/2025/84
45751435000106-2-000102/2025,,2025,102,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-05-20T12:17:41.302656281,2025-05-20T12:17:41.302656281,2025-05-16,2025-05-16,2026-05-15,29200.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 117/2025,AQUISIÇÃO DE CADEIRAS DE RODAS COM ADAPTAÇÕES POSTURAIS E MEIOS AUXILIARES DE LOCOMOÇÃO,/contratos/45751435000106/2025/102
45751435000106-2-000111/2025,,2025,111,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-05-30T11:18:13.813674736,2025-05-30T11:18:13.813674736,2025-05-26,2025-05-26,2026-05-25,550.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 127/2025,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO PSICOSSOCIAL,/contratos/45751435000106/2025/111
45751435000106-2-000144/2025,,2025,144,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:20:22.168621748,2025-06-12T17:20:22.168621748,2025-06-10,2025-06-10,2026-06-09,1364.77,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 159/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/144
45751435000106-2-000146/2025,,2025,146,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:20:53.773367309,2025-06-12T17:20:53.773367309,2025-06-10,2025-06-10,2026-06-09,4525.2,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 161/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/146
45751435000106-2-000147/2025,,2025,147,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:21:01.631254105,2025-06-12T17:21:01.631254105,2025-06-10,2025-06-10,2026-06-09,96.8,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 162/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/147
45751435000106-2-000150/2025,,2025,150,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2025-06-12T17:21:24.896847262,2025-06-12T17:21:24.896847262,2025-06-10,2025-06-10,2026-06-09,1404.48,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 165/2025,AQUISIÇÃO DE ARTIGOS DE PAPELARIA E ARTESANATO PARA UTILIZAÇÃO EM OFICINAS TERAPÊUTICAS,/contratos/45751435000106/2025/150
