numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,valor_global,municipio_nome,uf,esfera_nome,title,description,item_url
45751435000106-1-000453/2024,,2024,453,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-09-11T13:44:36.155119,2024-11-04T14:37:25.586647,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 29206/2024,AQUISIÇÃO DE SUPORTE PARA TV,/compras/45751435000106/2024/453
45751435000106-1-000025/2024,,2024,25,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-02-15T10:15:50.469963,2024-11-04T14:44:13.809802,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 4683/2024,AQUISIÇÃO DE TERMÔMETRO PIRÔMETRO INFRAVERMELHO,/compras/45751435000106/2024/25
45751435000106-1-000553/2024,,2024,553,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-11-08T14:49:27.298129,2024-11-08T14:49:27.298129,,Paulínia,SP,Municipal,Edital nº 215/2024,AQUISIÇÃO DE INSTRUMENTAIS CIRÚRGICOS E DE VIDEOCIRURGIAS,/compras/45751435000106/2024/553
45751435000106-1-000637/2024,,2024,637,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2025-02-25T10:12:41.787696,2025-02-25T10:12:41.787696,,Paulínia,SP,Municipal,Edital nº 0000201\2024/2024,AQUISIÇÃO DE INSTRUMENTAIS CIRÚRGICOS E DE VIDEOCIRURGIAS,/compras/45751435000106/2024/637
45751435000106-1-000044/2024,,2024,44,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-03-12T09:39:05.878637,2024-03-12T09:39:05.878637,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 9146/2024,AQUISIÇÃO DE MEIAS DE COMPRESSÃO PÓS CIRÚRGICA. ,/compras/45751435000106/2024/44
45751435000106-1-000059/2024,,2024,59,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-03-21T13:41:26.261583,2024-03-21T13:41:26.261583,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 10965/2024,AQUISIÇÃO DE TESTES PARA DETECÇÃO DA DENGUE,/compras/45751435000106/2024/59
45751435000106-1-000051/2024,,2024,51,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-03-14T11:20:02.999919,2024-04-08T14:55:33.261660,,Paulínia,SP,Municipal,Edital nº 21/2024,AQUISIÇÃO DE MOBILIÁRIO EM MDF E MOBILIÁRIO EM AÇO,/compras/45751435000106/2024/51
45751435000106-1-000148/2024,,2024,148,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-04-24T15:59:04.044358,2024-04-24T15:59:04.044358,,Paulínia,SP,Municipal,Edital nº 58/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS,/compras/45751435000106/2024/148
45751435000106-1-000175/2024,,2024,175,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-03T11:38:04.970374,2024-05-03T11:38:04.970374,,Paulínia,SP,Municipal,Edital nº 32/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS,/compras/45751435000106/2024/175
45751435000106-1-000164/2024,,2024,164,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-04-30T08:22:53.853936,2024-05-09T16:29:41.605411,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 13115/2024,Aquisição de 03 (três) câmeras Webcam.,/compras/45751435000106/2024/164
45751435000106-1-000228/2024,,2024,228,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-28T10:57:19.479673,2024-05-28T10:57:19.479673,,Paulínia,SP,Municipal,Edital nº 37/2024,AQUISIÇÃO DE MOBILIÁRIO PARA CONSULTÓRIOS ODONTOLÓGICOS,/compras/45751435000106/2024/228
45751435000106-1-000184/2024,,2024,184,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-07T12:15:07.577934,2024-06-03T10:50:37.476278,,Paulínia,SP,Municipal,Edital nº 53/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE REPELENTES,/compras/45751435000106/2024/184
45751435000106-1-000194/2024,,2024,194,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-13T16:02:26.760599,2024-06-06T15:45:03.428140,,Paulínia,SP,Municipal,Edital nº 76/2024,AQUISIÇÃO DE MARCA-PASSO CARDÍACO EXTERNO,/compras/45751435000106/2024/194
45751435000106-1-000267/2024,,2024,267,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-13T13:24:04.116454,2024-06-13T13:24:04.116454,,Paulínia,SP,Municipal,Edital nº 69/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE CANABIDIOL,/compras/45751435000106/2024/267
45751435000106-1-000286/2024,,2024,286,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-20T09:35:37.871334,2024-06-27T11:06:30.037046,,Paulínia,SP,Municipal,Edital nº 98/2024,AQUISIÇÃO DE LONGARINAS PARA OS SERVIÇOS DE SAÚDE,/compras/45751435000106/2024/286
45751435000106-1-000257/2024,,2024,257,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-06-10T08:43:41.194427,2024-07-03T13:38:52.196327,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 17175/2024,Aquisição de assinaturas de uso de software Autodesk,/compras/45751435000106/2024/257
45751435000106-1-000314/2024,,2024,314,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-07-03T13:51:43.991283,2024-07-29T09:47:23.559806,,Paulínia,SP,Municipal,Edital nº 119/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE VENTILADORES,/compras/45751435000106/2024/314
45751435000106-1-000419/2024,,2024,419,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-08-29T10:45:55.579883,2024-08-29T10:45:55.579883,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 27655/2024,AQUISIÇÃO DE MOLDURA PARA ESPELHO DE POSTURA,/compras/45751435000106/2024/419
45751435000106-1-000434/2024,,2024,434,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-09-03T10:53:25.954749,2024-09-03T10:53:25.954749,,Paulínia,SP,Municipal,Edital nº 135/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS,/compras/45751435000106/2024/434
45751435000106-1-000278/2024,,2024,278,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-18T15:21:51.985996,2024-09-05T13:21:48.156419,,Paulínia,SP,Municipal,Edital nº 110/2024,AQUISIÇÃO ANUAL DE MOBILIÁRIO E MATERIAIS HOSPITALARES,/compras/45751435000106/2024/278
45751435000106-1-000428/2024,,2024,428,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-08-30T11:17:11.940493,2024-09-24T12:14:56.110133,,Paulínia,SP,Municipal,Edital nº 158/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS DIVERSOS,/compras/45751435000106/2024/428
45751435000106-1-000412/2024,,2024,412,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-08-26T15:34:21.028248,2024-10-02T16:35:14.669992,,Paulínia,SP,Municipal,Edital nº 153/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE PLAYGROUND,/compras/45751435000106/2024/412
45751435000106-1-000499/2024,,2024,499,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-10-09T14:14:44.427724,2024-10-21T10:28:07.234299,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 32032/2024,SEGURO PREDIAL POSTO POUPATEMPO PAULÍNIA,/compras/45751435000106/2024/499
45751435000106-1-000512/2024,,2024,512,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-10-30T10:14:33.939529,2024-10-30T10:14:33.939529,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31054/2024,MEDICAMENTO PARA CUMPRIMENTO DE AÇÃO JUDICIAL,/compras/45751435000106/2024/512
45751435000106-1-000515/2024,,2024,515,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-10-30T13:11:18.267661,2024-10-30T13:11:18.267661,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31936/2024,AQUISIÇÃO DE BOMBA DE INFUSÃO DE INSULINA E INSUMOS,/compras/45751435000106/2024/515
45751435000106-1-000521/2024,,2024,521,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-04T16:02:31.667445,2024-11-04T16:02:31.667445,,Paulínia,SP,Municipal,Ato que autoriza a Contratação Direta nº 31939/2024,"AQUISIÇÃO DE BOMBA DE INFUSÃO, DE INSULINA E INSUMOS.",/compras/45751435000106/2024/521
45751435000106-1-000575/2024,,2024,575,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-11-27T11:24:53.908587,2024-12-16T09:30:48.972918,,Paulínia,SP,Municipal,Edital nº 230/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE HORTIFRUTIGRANJEIROS,/compras/45751435000106/2024/575
45751435000106-1-000594/2024,,2024,594,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-12-09T08:58:12.756969,2025-03-10T11:16:21.348041177,,Paulínia,SP,Municipal,Edital nº 236/2024,AQUISIÇÃO DE MATERIAL DE EXPEDIENTE E JOGOS PEDAGÓGICOS,/compras/45751435000106/2024/594
45751435000106-1-000003/2024,,2024,3,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-01-22T11:44:19.884743,2024-01-22T11:44:19.884743,,Paulínia,SP,Municipal,Edital nº 03/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE KITS ESCOLARES,/compras/45751435000106/2024/3
45751435000106-1-000021/2024,,2024,21,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-02-08T14:51:51.967417,2024-02-22T11:34:19.250049,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 1355/2024,"AQUISIÇÃO DE BEBEDOURO DE ÁGUA ELÉTRICO, DE MESA, COM COMPRESSOR.",/compras/45751435000106/2024/21
45751435000106-1-000017/2024,,2024,17,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-02-06T15:53:33.603562,2024-03-21T08:45:33.605635,,Paulínia,SP,Municipal,Edital nº 13/2024,CONTRATAÇÃO DE EMPRESA PARA MANUTENÇÃO DE CAMPOS DE FUTEBOL,/compras/45751435000106/2024/17
45751435000106-1-000122/2024,,2024,122,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-04-16T14:06:58.578286,2024-04-16T14:06:58.578286,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 13225/2024,AQUISIÇÃO DE CARRINHO PARA TRANSPORTAR CILINDRO DE OXIGÊNIO.,/compras/45751435000106/2024/122
45751435000106-1-000134/2024,,2024,134,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-04-22T11:16:47.809881,2024-04-22T11:16:47.809881,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 7555/2024,Aquisição de impressora de cartão de identificação em PVC e seus componentes.,/compras/45751435000106/2024/134
45751435000106-1-000024/2024,,2024,24,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-02-09T10:57:36.772772,2024-04-23T15:22:16.874970,,Paulínia,SP,Municipal,Edital nº 17/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDALHAS E TROFÉUS,/compras/45751435000106/2024/24
45751435000106-1-000190/2024,,2024,190,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-08T13:08:30.986443,2024-05-08T13:08:30.986443,,Paulínia,SP,Municipal,Edital nº 27/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS MANIPULADOS,/compras/45751435000106/2024/190
45751435000106-1-000221/2024,,2024,221,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-23T08:27:07.980560,2024-05-23T08:27:07.980560,,Paulínia,SP,Municipal,Edital nº 87/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PSICOTRÓPICOS,/compras/45751435000106/2024/221
45751435000106-1-000234/2024,,2024,234,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-29T13:47:23.549298,2024-05-29T13:47:23.549298,,Paulínia,SP,Municipal,Edital nº 50/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS HOSPITALARES,/compras/45751435000106/2024/234
45751435000106-1-000146/2024,,2024,146,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-04-24T14:55:14.114143,2024-05-29T14:57:33.250831,,Paulínia,SP,Municipal,Edital nº 56/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DESCARTÁVEIS,/compras/45751435000106/2024/146
45751435000106-1-000246/2024,,2024,246,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-04T13:53:58.878128,2024-06-04T13:53:58.878128,,Paulínia,SP,Municipal,Edital nº 97/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE FIOS CIRÚRGICOS,/compras/45751435000106/2024/246
45751435000106-1-000272/2024,,2024,272,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-14T14:20:46.273170,2024-06-14T14:20:46.273170,,Paulínia,SP,Municipal,Edital nº 105/2024,"AQUISIÇÃO DE SONÔMETROS, CALIBRADORES, IMPRESSORAS TÉRMICAS E PAPEL",/compras/45751435000106/2024/272
45751435000106-1-000248/2024,,2024,248,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Aviso de Contratação Direta,Divulgada no PNCP,False,2024-06-05T11:51:22.285337,2024-06-17T09:03:52.186141,,Paulínia,SP,Municipal,Aviso de Contratação Direta nº 18665/2024,LICENÇA DE SOFTWARE ADOBE ACROBAT PRO DC.,/compras/45751435000106/2024/248
45751435000106-1-000213/2024,,2024,213,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-05-21T11:15:17.276391,2024-06-25T11:14:29.060905,,Paulínia,SP,Municipal,Edital nº 82/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MEDICAMENTOS PADRONIZADOS,/compras/45751435000106/2024/213
45751435000106-1-000009/2024,,2024,9,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-01-25T15:39:32.546662,2024-06-25T11:59:32.214144,,Paulínia,SP,Municipal,Edital nº 08/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO,/compras/45751435000106/2024/9
45751435000106-1-000284/2024,,2024,284,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-06-19T16:01:18.227436,2024-07-19T10:40:48.330739,,Paulínia,SP,Municipal,Edital nº 113/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,/compras/45751435000106/2024/284
45751435000106-1-000347/2024,,2024,347,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Edital,Divulgada no PNCP,False,2024-07-25T12:18:41.357758,2024-07-25T12:18:41.357758,,Paulínia,SP,Municipal,Edital nº 81/2024,REGISTRO DE PREÇOS PARA AQUISIÇÃO DE MATERIAIS DE ESCRITÓRIO,/compras/45751435000106/2024/347
