numero_controle_pncp,numero,ano,numero_sequencial,orgao_cnpj,orgao_nome,unidade_nome,modalidade_licitacao_nome,tipo_contrato_nome,tipo_nome,situacao_nome,cancelado,data_publicacao_pncp,data_atualizacao_pncp,data_assinatura,data_inicio_vigencia,data_fim_vigencia,valor_global,fonte_orcamentaria_nome,exigencia_conteudo_nacional,permite_adesao,possui_emenda_parlamentar,municipio_nome,uf,esfera_nome,poder_nome,title,description,item_url
45751435000106-2-000258/2024,,2024,258,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-08T10:35:15.470744,2024-10-08T10:35:40.233487,2024-10-07,2024-10-07,2025-10-07,36257.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 531/2024,AQUISIÇÃO ANUAL DE MOBILIÁRIO E MATERIAIS HOSPITALARES,/contratos/45751435000106/2024/258
45751435000106-2-000260/2024,,2024,260,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-09T10:11:38.434599,2024-10-09T10:12:15.331117,2024-10-09,2024-10-09,2025-10-09,186000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 533/2024,AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS HOSPITALARES,/contratos/45751435000106/2024/260
45751435000106-2-000303/2024,,2024,303,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-26T11:15:40.647745,2024-11-26T11:15:40.647745,2024-11-26,2024-11-26,2025-11-25,32400.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 585/2024,CONTRATAÇÃO DE SERVIÇO PARA ATENDIMENTO DE AÇÃO JUDICIAL,/contratos/45751435000106/2024/303
45751435000106-2-000305/2024,,2024,305,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-26T13:02:05.769574,2024-11-26T13:02:05.769574,2024-11-26,2024-11-26,2025-05-24,2208.6,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 587/2024,"AQUISIÇÃO DE BOMBA DE INFUSÃO, DE INSULINA E INSUMOS.",/contratos/45751435000106/2024/305
45751435000106-2-000306/2024,,2024,306,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-26T13:02:19.788343,2024-11-26T13:02:19.788343,2024-11-26,2024-11-26,2025-05-24,3150.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 588/2024,"AQUISIÇÃO DE BOMBA DE INFUSÃO, DE INSULINA E INSUMOS.",/contratos/45751435000106/2024/306
45751435000106-2-000308/2024,,2024,308,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-27T12:09:56.631693,2024-11-27T12:09:56.631693,2024-11-27,2024-11-27,2025-11-26,1509.5,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 591/2024,MEDICAMENTO PARA CUMPRIMENTO DE AÇÃO JUDICIAL,/contratos/45751435000106/2024/308
45751435000106-2-000322/2024,,2024,322,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-10T10:19:19.801767,2024-12-10T10:19:19.801767,2024-12-10,2024-12-10,2025-12-09,26400.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 615/2024,AQUISIÇÃO DE MOBILIÁRIOS HOSPITALARES,/contratos/45751435000106/2024/322
45751435000106-2-000328/2024,,2024,328,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-12-11T10:05:25.351307,2024-12-11T10:05:25.351307,2024-12-11,2024-12-11,2025-12-10,21045.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 622/2024,AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS HOSPITALARES,/contratos/45751435000106/2024/328
45751435000106-2-000007/2024,,2024,7,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-01T18:27:14.453777,2024-04-01T18:27:14.453777,2024-03-13,2024-03-13,2025-03-13,108688.5,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 91/2024,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTO PSICOTRÓPICO.,/contratos/45751435000106/2024/7
45751435000106-2-000019/2024,,2024,19,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-24T17:27:52.104588,2024-04-24T17:27:52.104588,2024-04-22,2024-04-22,2024-10-19,43078.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 189/2024,AQUISIÇÃO DE MATERIAIS PARA INFUSÃO DE INSULINA,/contratos/45751435000106/2024/19
45751435000106-2-000040/2024,,2024,40,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-05-22T09:58:50.947419,2024-05-22T09:58:50.947419,2024-05-21,2024-05-21,2025-05-21,723873.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 254/2024,AQUISIÇÃO DE INSUMOS PARA AÇÃO JUDICIAL.,/contratos/45751435000106/2024/40
45751435000106-2-000086/2024,,2024,86,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-24T15:37:32.285512,2024-06-24T15:37:32.285512,2024-06-24,2024-06-24,2025-06-24,800.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 333/2024,AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS,/contratos/45751435000106/2024/86
45751435000106-2-000105/2024,,2024,105,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-22T13:50:08.241867,2024-07-22T13:50:46.801277,2024-07-22,2024-07-22,2024-07-22,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 361/2024,AQUISIÇÃO DE LONGARINAS PARA OS SERVIÇOS DE SAÚDE,/contratos/45751435000106/2024/105
45751435000106-2-000158/2024,,2024,158,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T16:38:55.530589,2024-08-21T16:39:45.388119,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 427/2024,"AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,",/contratos/45751435000106/2024/158
45751435000106-2-000173/2024,,2024,173,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-08-27T11:24:40.779276,2024-08-27T11:24:51.284345,2024-08-27,2024-08-27,2025-02-21,110802.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 440/2024,AQUISIÇÃO EMERGENCIAL DE MEDICAMENTOS,/contratos/45751435000106/2024/173
45751435000106-2-000199/2024,,2024,199,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-09-10T11:09:01.289312,2024-09-10T11:09:52.838645,2024-09-10,2024-09-10,2024-09-10,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 471/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL,/contratos/45751435000106/2024/199
45751435000106-2-000217/2024,,2024,217,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-09-18T12:38:19.659218,2024-09-18T12:38:46.328641,2024-09-18,2024-09-18,2025-03-18,15954.9,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 491/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE DECISÕES JUDICIAIS,/contratos/45751435000106/2024/217
45751435000106-2-000238/2024,,2024,238,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-01T12:12:29.359297,2024-10-01T12:13:00.544061,2024-09-30,2024-09-30,2025-09-30,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 511/2024,AQUISIÇÃO DE MOBILIÁRIO PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/238
45751435000106-2-000239/2024,,2024,239,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-01T13:37:26.150887,2024-10-01T13:38:13.183065,2024-09-30,2024-09-30,2025-09-30,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 512/2024,AQUISIÇÃO DE MOBILIÁRIO PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/239
45751435000106-2-000251/2024,,2024,251,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-07T09:53:17.418250,2024-10-07T09:54:42.416972,2024-10-07,2024-10-07,2025-10-07,27599.88,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 523/2024,AQUISIÇÃO DE CAMAS HOSPITALARES E BERÇOS,/contratos/45751435000106/2024/251
45751435000106-2-000252/2024,,2024,252,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-10-07T10:13:12.271117,2024-10-07T10:13:34.510427,2024-10-07,2024-10-07,2025-10-07,218000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 524/2024,AQUISIÇÃO DE CAMAS HOSPITALARES E BERÇOS,/contratos/45751435000106/2024/252
45751435000106-2-000299/2024,,2024,299,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Inexigibilidade,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-11-25T10:39:08.954612,2024-11-25T10:39:08.954612,2024-11-25,2024-11-25,2025-05-23,55467.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 579/2024,AQUISIÇÃO DE BOMBA DE INFUSÃO DE INSULINA E INSUMOS,/contratos/45751435000106/2024/299
45751435000106-2-000004/2024,,2024,4,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-01T16:37:27.975172,2024-04-01T16:37:27.975172,2024-04-01,2024-04-01,2024-09-28,275966.64,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 118/2024,"AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.
",/contratos/45751435000106/2024/4
45751435000106-2-000005/2024,,2024,5,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-01T18:25:29.641653,2024-04-01T18:25:29.641653,2024-03-08,2024-03-08,2024-09-04,568.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 83/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/5
45751435000106-2-000006/2024,,2024,6,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-01T18:26:36.790308,2024-04-01T18:26:36.790308,2024-03-08,2024-03-08,2024-09-04,1296.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 82/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/6
45751435000106-2-000012/2024,,2024,12,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-02T16:52:49.910504,2024-04-02T16:52:49.910504,2024-04-01,2024-04-01,2024-09-28,51512.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 119/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/12
45751435000106-2-000016/2024,,2024,16,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-12T10:01:14.690365,2024-04-12T10:01:14.690365,2024-04-11,2024-04-11,2025-04-11,469232.64,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 175/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/16
45751435000106-2-000017/2024,,2024,17,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-16T15:38:15.609581,2024-04-16T15:38:15.609581,2024-04-09,2024-04-09,2025-04-09,164800.8,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 166/2024,AQUISIÇÃO DE MEDICAMENTO PARA CUMPRIMENTO DE DECISÃO JUDICIAL.,/contratos/45751435000106/2024/17
45751435000106-2-000025/2024,,2024,25,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-30T08:12:38.649430,2024-04-30T08:12:38.649430,2024-04-26,2024-04-26,2024-10-26,5668.2,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 209/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS.,/contratos/45751435000106/2024/25
45751435000106-2-000027/2024,,2024,27,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-30T08:59:27.119629,2024-04-30T08:59:27.119629,2024-04-26,2024-04-26,2024-10-26,13324.88,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 211/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS.,/contratos/45751435000106/2024/27
45751435000106-2-000028/2024,,2024,28,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-04-30T12:33:24.848580,2024-04-30T12:33:24.848580,2024-04-26,2024-04-26,2024-10-26,512.4,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 212/2024,AQUISIÇÃO DE MEDICAMENTOS PARA CUMPRIMENTO DE AÇÕES JUDICIAIS.,/contratos/45751435000106/2024/28
45751435000106-2-000031/2024,,2024,31,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-05-02T09:23:54.994388,2024-05-02T09:23:54.994388,2024-04-30,2024-05-30,2025-05-30,183240.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 213/2024,"AQUISIÇÃO DE GÁS LIQUEFEITO DE PETRÓLEO - GLP, A GRANEL.",/contratos/45751435000106/2024/31
45751435000106-2-000050/2024,,2024,50,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-10T10:19:02.244173,2024-06-10T10:19:02.244173,2024-06-06,2024-06-06,2025-06-06,702000.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 304/2024,AQUISIÇÃO DE MACA CLÍNICA HIDRÁULICA,/contratos/45751435000106/2024/50
45751435000106-2-000054/2024,,2024,54,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Dispensa,Contrato (termo inicial),Ato que autoriza a Contratação Direta,Divulgada no PNCP,False,2024-06-13T16:27:06.862451,2024-06-13T16:27:06.862451,2024-06-13,2024-06-13,2025-06-13,86400.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 309/2024,CONTRATAÇÃO DE SERVIÇOS ESPECIALIZADOS DE MUSICOTERAPIA.,/contratos/45751435000106/2024/54
45751435000106-2-000057/2024,,2024,57,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-17T14:13:46.390532,2024-06-17T14:13:46.390532,2024-06-13,2024-06-13,2025-06-13,14208.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 313/2024,AQUISIÇÃO DE MOBILIÁRIO PARA CONSULTÓRIOS ODONTOLÓGICOS,/contratos/45751435000106/2024/57
45751435000106-2-000058/2024,,2024,58,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-17T14:24:40.607106,2024-06-17T14:24:40.607106,2024-06-13,2024-06-13,2025-06-13,50790.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 312/2024,AQUISIÇÃO DE MOBILIÁRIO PARA CONSULTÓRIOS ODONTOLÓGICOS,/contratos/45751435000106/2024/58
45751435000106-2-000060/2024,,2024,60,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-18T10:46:16.188650,2024-06-18T10:46:16.188650,2024-06-14,2024-06-14,2025-06-13,39090.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 323/2024,AQUISIÇÃO DE CAMARA DE CONSERVAÇÃO PARA ARMAZENAMENTO DE MEDICAMENTOS TERMOLABEIS,/contratos/45751435000106/2024/60
45751435000106-2-000081/2024,,2024,81,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-24T12:21:40.637853,2024-06-24T12:21:40.637853,2024-06-24,2024-06-24,2025-06-24,17999.95,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 329/2024,AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS,/contratos/45751435000106/2024/81
45751435000106-2-000082/2024,,2024,82,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-24T13:12:38.772231,2024-06-24T13:12:38.772231,2024-06-24,2024-06-24,2025-06-24,9950.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 331/2024,AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS,/contratos/45751435000106/2024/82
45751435000106-2-000083/2024,,2024,83,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-06-24T14:12:48.041542,2024-06-24T14:12:48.041542,2024-06-24,2024-06-24,2025-06-24,12678.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 330/2024,AQUISIÇÃO DE EQUIPAMENTOS ODONTOLÓGICOS,/contratos/45751435000106/2024/83
45751435000106-2-000092/2024,,2024,92,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-10T10:56:59.934870,2024-07-10T10:57:22.634084,2024-07-10,2024-07-10,2025-07-10,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 347/2024,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE ALIMENTAÇÃO NOS JOGOS REGIONAIS,/contratos/45751435000106/2024/92
45751435000106-2-000091/2024,,2024,91,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-10T10:42:44.979899,2024-07-12T09:35:17.395268,2024-07-10,2024-07-10,2025-07-10,49491.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 347/2024,CONTRATAÇÃO DE EMPRESA PARA FORNECIMENTO DE ALIMENTAÇÃO NOS JOGOS REGIONAIS,/contratos/45751435000106/2024/91
45751435000106-2-000100/2024,,2024,100,45751435000106,MUNICIPIO DE PAULINIA,Prefeitura Do Município De Paulínia,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-22T10:00:36.338738,2024-07-22T10:00:36.338738,2024-07-19,2024-07-19,2025-07-18,78400.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 361/2024,AQUISIÇÃO DE LONGARINAS PARA OS SERVIÇOS DE SAÚDE,/contratos/45751435000106/2024/100
45751435000106-2-000102/2024,,2024,102,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-22T11:06:18.458068,2024-07-22T11:07:07.705713,2024-07-22,2024-07-22,2025-07-22,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 364/2024,AQUISIÇÃO DE MARCA-PASSO CARDÍACO EXTERNO,/contratos/45751435000106/2024/102
45751435000106-2-000122/2024,,2024,122,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-07-29T15:43:18.149359,2024-07-29T15:43:41.963599,2024-07-29,2024-07-29,2025-07-29,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 378/2024,"AQUISIÇÃO DE SONÔMETROS, CALIBRADORES, IMPRESSORAS TÉRMICAS E PAPEL",/contratos/45751435000106/2024/122
45751435000106-2-000146/2024,,2024,146,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-20T10:34:45.234418,2024-08-20T10:35:12.131664,2024-08-20,2024-08-20,2025-02-14,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 423/2024,AQUISIÇÃO DE CONES FLEXÍVEIS E CAVALETES DE SINALIZAÇÃO E SEGURANÇA VIÁRIA,/contratos/45751435000106/2024/146
45751435000106-2-000147/2024,,2024,147,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-20T10:49:51.121181,2024-08-20T10:50:12.661341,2024-08-20,2024-08-20,2025-02-14,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 424/2024,AQUISIÇÃO DE CONES FLEXÍVEIS E CAVALETES DE SINALIZAÇÃO E SEGURANÇA VIÁRIA,/contratos/45751435000106/2024/147
45751435000106-2-000149/2024,,2024,149,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T08:56:33.155572,2024-08-21T08:57:20.562447,2024-08-21,2024-08-21,2024-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 416/2024,AQUISIÇÃO DE MATERIAIS PARA UTILIZAÇÃO NO DEPARTAMENTO DE REABILITAÇÃO ADULTO,/contratos/45751435000106/2024/149
45751435000106-2-000151/2024,,2024,151,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-21T10:09:14.955052,2024-08-21T10:10:03.534082,2024-08-21,2024-08-21,2024-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 418/2024,AQUISIÇÃO DE MATERIAIS PARA UTILIZAÇÃO NO DEPARTAMENTO DE REABILITAÇÃO ADULTO,/contratos/45751435000106/2024/151
45751435000106-2-000162/2024,,2024,162,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-22T09:13:18.568017,2024-08-22T09:13:40.337793,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 430/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/162
45751435000106-2-000163/2024,,2024,163,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-22T09:18:19.081184,2024-08-22T09:19:04.411453,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 431/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/163
45751435000106-2-000165/2024,,2024,165,45751435000106,MUNICIPIO DE PAULINIA,MUNICIPIO DE PAULINIA,Pregão - Eletrônico,Contrato (termo inicial),Edital,Divulgada no PNCP,False,2024-08-22T09:24:57.554146,2024-08-22T09:25:18.156792,2024-08-21,2024-08-21,2025-08-21,0.0,,False,,,Paulínia,SP,Municipal,Não se aplica,Contrato nº 433/2024,AQUISIÇÃO DE EQUIPAMENTOS PARA A REDE DE ATENÇÃO BÁSICA,/contratos/45751435000106/2024/165
