Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,21532991.55,30460536.45,29952564.91,29352597.40,20829434.45,8523162.95,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,870000.00,1094462.12,1057334.20,938810.87,938810.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,760708.00,1776621.84,1382758.89,1024801.17,1024801.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1133000.00,1626422.00,1517738.20,1373442.79,1373442.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,223000.00,335978.05,297351.21,289751.21,289751.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,221249.00,1465363.13,1367360.79,563008.38,563008.38,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,14890900.00,20485264.36,20100845.03,19902475.03,18488250.40,1414224.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1801709.00,1829999.00,1753493.71,1724961.73,1302155.66,422806.07,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,85000.00,15000.00,200.00,200.00,200.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,20000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2972557.00,2914809.95,2807973.37,2807973.37,2674537.45,133435.92,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,14664695.50,14664695.50,13469733.12,13469733.12,13469733.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,809000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,16162000.00,22037024.36,20778083.56,19783481.64,19059575.38,723906.26,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,65000.00,30495.74,25243.22,15094.62,15094.62,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1580000.00,2967834.91,2670003.06,735105.71,735105.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1242000.00,2033512.28,1926312.86,1892177.59,1892177.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,79033810.05,103738019.69,99106996.13,93873614.63,82656078.80,11217535.83,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3306156&no_anexo=RREO-Anexo%2002&co_poder=E
