Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5839000.00,6756200.00,6064957.19,6058959.15,6058959.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1358000.00,822442.60,686812.24,686812.24,686812.24,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4266000.00,4362800.00,3486853.82,3486853.82,3486853.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,19000.00,3000.00,1650.00,1650.00,1650.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,3765000.00,8820500.00,7835141.06,7653265.76,7653265.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1042000.00,1239800.00,439680.04,439680.04,439680.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,86903000.00,90921790.39,76835380.08,76768630.08,76768630.08,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,719000.00,4033900.00,4002415.22,4002415.22,4002415.22,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,2192000.00,1875500.00,848076.46,848076.46,848076.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,12000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,405000.00,20000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,140000.00,116300.00,115400.00,115400.00,115400.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3390000.00,3770649.46,3770645.47,3770645.47,3770645.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1047000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,16256000.00,22838000.00,21944526.68,21933732.88,21933732.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,16969000.00,23465489.37,16813555.29,16813555.29,16813555.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,144322000.00,169046371.82,142845093.55,142579676.41,142579676.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2922656&no_anexo=RREO-Anexo%2002&co_poder=E
