Ano,DC_Bruta,DC_Contratual,Emprestimos,Financiamentos,Precatorios,Deducoes,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2022,1421181.29,707976.37,0.00,21794.66,0.00,55099441.25,-53678259.96,212265364.47,0.6700,-25.2900,254718437.36,120.0000,229246593.63,134589333.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2022&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=1301704&no_anexo=RGF-Anexo%2002
