ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-06,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AASRV,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE FAXINAL DO SOTURNO RS,911579.59,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-10,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AAUGP,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE FAXINAL DO SOTURNO-RS,688269.19,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-11,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AAVBD,AÇÕES DE SOCORRO ASSISTENCIA E RESTABELECIMENTO,84802.6,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-05,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AASAC,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE FAXINAL DO SOTURNO-RS,119670.0,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-09,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AATSA,EXECUÇÃO DE ACOES DE RESPOSTA NO MUNICIPIO DE FAXINAL DO SOTURNO-RS,408473.64,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-08,Não se aplica,EM EXECUÇÃO,54000,Ministério do Turismo,540007,CAIXA - SNINFRA,23,Comércio e serviços,960262,Revitalizacao da Praca Vicente Pallotti no municipio de Faxinal do Soturno/RS  3a etapa.,384205.0,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AASKQ,EXECUÇÃO DE AÇÕES DE RESPOSTA NO MUNICÍPIO DE FAXINAL DO SOTURNO/RS.,45000.0,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,560018,CAIXA ECONOMICA FEDERAL - FNHIS,-1,Sem informação,970220,Construcao de Unidades Habitacionais Urbanas no Municipio de Faxinal do Soturno/RS.,0,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,970542,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,205854.96,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",20,Agricultura,965009,Aquisicao de Maquinas e Equipamentos.,189413.31,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-05,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AASAF,"TRANSFERENCIA DE RECURSOS, AUTORIZADOS POR MEIO DA PORTARIA 1660,     DE 16 DE MAIO DE 2024 (SEI 5072533) PUBLICADA NO DOU DE 16/05/2024    (SEI 5075495).",60253.8,4308003,FAXINAL DO SOTURNO,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
