Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5994500.00,6966359.00,6591403.96,6589616.46,4802499.80,1787116.66,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1469000.00,1879170.19,1647314.39,1647314.39,1638254.95,9059.44,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1079000.00,1126013.25,916048.05,916048.05,896791.48,19256.57,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,149300.00,140300.00,129536.13,129536.13,129536.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,223200.00,143088.67,137504.11,137504.11,137504.11,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Defesa Nacional,5200.00,5224544.86,4439037.77,1641895.68,1641895.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,84590.64,47500.00,46791.80,46791.80,46791.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,7209814.43,8561110.27,7415349.47,7414306.55,6953378.12,460928.43,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1010368.40,1145368.40,1117895.16,1117895.16,431976.31,685918.85,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,620000.00,104900.00,46265.32,46265.32,46265.32,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,440500.00,380500.00,340976.45,340976.45,340976.45,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1530000.00,1530000.00,1136381.21,1121395.93,1089125.79,32270.14,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,2270000.00,2569000.00,2554523.24,2554523.24,2554523.24,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,100000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,582954.69,757954.69,516158.94,516158.94,516158.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6369499.96,7325856.66,6581688.03,6557010.03,6231371.18,325638.85,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,3000.00,91977.02,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,504071.88,1769920.01,1117842.79,629697.40,629697.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,29645000.00,39763563.02,34734716.82,31406935.64,28086746.70,3320188.94,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4321832&no_anexo=RREO-Anexo%2002&co_poder=E
