ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,923045,PAVIMENTACAO ASFALTIVA DE VIAS PUBLICAS NO PERIMETRO URBANO DO MUNICIPIO DE TUNAPOLIS-SC.,196400.0,4218756,TUNÁPOLIS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,NORMAL,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,15,Urbanismo,960387,Aquisicao de equipamento para apoio a infraestrutura produtiva.,286500.0,4218756,TUNÁPOLIS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
