Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4772300.00,5464300.00,5188749.08,5041910.39,5041910.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,772700.00,792700.00,589794.30,567700.12,567700.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2398414.60,2698861.18,2400314.49,2318613.82,2318613.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,672600.00,605600.00,560215.96,489078.61,489078.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1284700.00,1991700.00,1931240.55,1892108.66,1892108.66,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,920000.00,987000.00,957066.87,939420.48,939420.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,6799880.00,8088236.56,7490869.19,7425613.27,7425613.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1002100.00,831100.00,822700.04,822700.04,822700.04,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,773700.00,774700.00,534707.10,476721.82,476721.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1326790.00,1326790.00,1161450.47,1161450.47,1161450.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,400000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,7255589.00,9775089.00,9235728.32,8917068.05,8917068.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,70000.00,92000.00,68754.00,2450.00,2450.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,798000.00,833000.00,775423.02,759790.36,759790.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,2192700.00,4817189.15,4060572.86,3179936.12,3179936.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,31439473.60,39078265.89,35777586.25,33994562.21,33994562.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3513306&no_anexo=RREO-Anexo%2002&co_poder=E
