ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2023,2023-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,949689,"Implementacao e Desenvolvimento do Projeto Semeando o Futuro, no Municipio de Guarulhos/SP",199999.94,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,42000,Ministério da Cultura,420029,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,947801,"Realizacao de festival de samba, com carater de atividade popular e tradicional para promocao e fomento em toda a diversidade cultural.",200000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,945499,Obras de pavimentacao em vias do municipio,759667.59,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,EM EXECUÇÃO,81000,Ministério dos Direitos Humanos e Cidadania,810006,SEC.NAC. DE PROMOCAO E DEFESA DOS DIR.HUMANOS,14,Direitos da cidadania,948850,"Potencializacao no atendimento aos migrantes e refugiados em situacao de vulnerabilidade no municipio de Guarulhos, com enfase na protecao de seus direitos e na orientacao para acesso as informacoes,  servicos  e politicas publicas, bem como  mitigar a falta de acesso a informacao sobre as iniciativas desenvolvidas para este publico, no ambito municipal, estadual e federal.",3547865.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,946056,Obras de pavimentacao em vias do municipio,960019.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-08,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,941478,Implementacao e Desenvolvimento do Projeto Estrelinhas de Guarulhos/SP,399995.89,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-11,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,947171,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,249005.52,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,420006,ECRETARIA DO AUDIOVISUAL/MINC,13,Cultura,950906,Realizar oficinas de formacao e capacitacao tecnica em audiovisual na cidade de Guarulhos - SP.,100000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,AGUARDANDO PRESTAÇÃO DE CONTAS,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,952229,"Implementacao e Desenvolvimento do Esporte na Associacao Comunitaria Jardim Angelica II, no Municipio de Guarulhos/SP",100000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-09,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,42000,Ministério da Cultura,540026,SECRET.DE CIDADANIA E DIVERSIDADE CULTURAL,13,Cultura,941312,Projeto Arte e Cultura da Comunidade: oficinas de diversidade cultural e rodas de conversas na periferia de Guarulhos.,100000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-08,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",27,Desporto e lazer,941344,Realizacao do Evento Mulheres em Movimento no Estado de Sao Paulo/SP,649999.5,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-11,Não se aplica,PRESTAÇÃO DE CONTAS EM ANÁLISE,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,947167,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,146823.39,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,PRESTAÇÃO DE CONTAS EM ANÁLISE,30000,Ministério da Justiça e Segurança Pública,200143,SECRETARIA NACIONAL DE JUSTICA - SENAJUS,-1,Sem informação,949701,"Estabelecer um programa de acolhimento de alto padrao para cem (100) migrantes e refugiados afegaos, com uma enfase marcada na preservacao de suas identidades culturais e na facilitacao de sua integracao social.",500000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,PRESTAÇÃO DE CONTAS ENVIADA PARA ANÁLISE,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,949421,AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,197006.34,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2023,2023-12,Não se aplica,PRESTAÇÃO DE CONTAS EM ANÁLISE,81000,Ministério dos Direitos Humanos e Cidadania,810010,SEC.NAC. DOS DIR. P/A CRIANCA E O ADOLESCENTE,14,Direitos da cidadania,954734,"Reduzir a evasao escolar de crianca e adolescentes da regiao de Guarulhos por meio de atividades pedagogicas e educacionais, em contra-turno escolar",100000.0,3518800,GUARULHOS,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
