Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,7279000.00,10148223.41,9755597.27,9755597.27,9755597.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,751000.00,711987.12,470310.96,470310.96,470310.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2349000.00,3366522.04,2552782.83,2552782.83,2552782.83,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,21000.00,6000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,677000.00,711080.80,696906.57,696906.57,696906.57,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,563000.00,430976.75,410189.37,410189.37,410189.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,20179000.00,20774418.71,14486161.86,14486161.86,14486161.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1676000.00,1233054.76,1228724.81,1228724.81,1228724.81,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,469000.00,179646.45,27189.70,27189.70,27189.70,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,49000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,44000.00,2492.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,296000.00,90028.26,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2087000.00,1983963.16,1611364.83,1491999.94,1491999.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,500000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,9732000.00,9038152.76,7904820.59,7904820.59,7904820.59,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,24000.00,2600.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,11091000.00,11075079.88,10030136.12,10030136.12,10030136.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,57787000.00,59754226.10,49174184.91,49054820.02,49054820.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2915908&no_anexo=RREO-Anexo%2002&co_poder=E
