Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,11658000.00,10950257.29,10130687.82,10130687.82,10130687.82,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2253000.00,3291495.00,3010733.40,3010733.40,3010733.40,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3376000.00,3074200.00,2288257.49,2288257.49,2288257.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,433000.00,841930.00,610540.99,610540.99,610540.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,462000.00,579000.00,505645.97,505645.97,505645.97,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,260500.00,116300.00,30217.09,30217.09,30217.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,36507000.00,45103077.02,42705603.31,42705603.31,42705603.31,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,803000.00,276000.00,272838.74,272838.74,272838.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,300000.00,4388843.99,4359788.52,4359788.52,4359788.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,90000.00,23000.00,8037.00,8037.00,8037.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,76000.00,6000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,2200000.00,2211585.83,2211585.83,2211585.83,2211585.83,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,500000.00,6000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,492500.00,67500.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,17508000.00,18678757.40,17348174.02,17348174.02,17348174.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,100000.00,105495.00,93667.17,93667.17,93667.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4481000.00,4692280.00,4517653.18,4517653.18,4517653.18,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,81500000.00,94411721.53,88093430.53,88093430.53,88093430.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2210409&no_anexo=RREO-Anexo%2002&co_poder=E
