Ano,Empenhado,Liquidado,Pago,RP_Nao_Processado,RP_Processado,Fonte_URL
2024,"7.190.462,44","7.164.942,94","7.164.942,94","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2024&no_anexo=DCA-Anexo%20I-E&id_ente=3510609
