ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2024,2024-12,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,-1,Sem informação,963889,Aquisicao de maquina e equipamento de apoio a producao,0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,53000,Ministério da Integração e do Desenvolvimento Regional,530023,SEC. NAC. POLIT. DESENV. REG. E TERRITORIAL,-1,Sem informação,958707,AQUISICAO DE MAQUINAS E EQUIPAMENTOS DE APOIO A PRODUCAO,0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180006,CEF/MINISTERIO DO ESPORTE,27,Desporto e lazer,959580,Construcao de Complexo Esportivo e Lazer no Municipio de Franco da Rocha/SP,923653.54,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,962041,"Construcao de Creche e Escola de Educacao Infantil, Vila Palmares, Franco da Rocha/SP  FNDE  Creche Tipo 2.",521613.02,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,54000,Ministério do Turismo,540007,CAIXA - SNINFRA,-1,Sem informação,964413,Reforma e Construcao de infraestrutura no Parque Benedito Bueno de Morais no municipio de Franco da Rocha/SP.,0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-12,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,966789,Pavimentacao asfaltica e servicos complementares em vias publicas no municipio de Franco da Rocha- SP,834990.59,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,26000,Ministério da Educação,157241,CEF - PAC/FNDE,12,Educação,962670,"Construcao de Escola em Tempo Integral Vila Real, Franco da Rocha/SP  Projeto Proprio  Escola de 10 Salas.",1707658.25,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,TRANSFERENCIA LEGAL,ADIMPLENTE,53000,Ministério da Integração e do Desenvolvimento Regional,530012,SECRETARIA NACIONAL PROTECAO E DEFESA CIVIL,06,Segurança pública,1AASQR,RECUPERAÇÃO DE DANOS,8552315.5,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,15,Urbanismo,964522,Urbanizacao e qualificacao do Eixo TIC / CPTM no municipio de Franco da Rocha - SP,3500000.0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,964954,Obras de Contencao de Encostas no Municipio de Franco da Rocha.,0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-06,Não se aplica,EM EXECUÇÃO,36000,Ministério da Saúde,250107,CEF-PROGRAMAS DO MINISTERIO DA SAUDE,10,Saúde,960731,CONSTRUCAO DE UNIDADE DE ATENCAO ESPECIALIZADA EM SAUDE,374095.81,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-10,Não se aplica,EM EXECUÇÃO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,17,Saneamento,968375,"Canalizacao do Ribeirao Agua Vermelha - Corrego Formoso, localizado no Municipio de Franco da Rocha - SP.",4207494.32,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2024,2024-07,Não se aplica,EM EXECUÇÃO,51000,Ministério do Esporte,180073,"SEC NAC ESP AMADOR, ED. LAZER E INC SOCIAL",-1,Sem informação,966708,Apoio ao Desenvolvimento do Projeto Escola Aberta no Municipio de Franco da Rocha/SP,0,3516408,FRANCO DA ROCHA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
