Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,10439401.85,18919851.85,15707442.70,15679701.21,15679701.21,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1778575.14,943575.14,167861.13,167861.13,167861.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,4832876.09,4819876.09,1902180.45,1896992.80,1896992.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,81857.71,180857.71,86256.49,86256.49,86256.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,2138325.03,703325.03,89956.00,89956.00,89956.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,45060407.07,43451407.07,34060200.27,34041556.68,34041556.68,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,1099445.42,1520445.42,764216.72,764216.72,764216.72,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2121167.86,1191167.86,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,154000.00,154300.00,154120.00,154120.00,154120.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1943400.70,1943400.70,1875074.60,1791756.60,1791756.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,453592.49,453592.49,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1441108.61,203108.61,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,20160854.17,19535104.17,13737498.44,13340059.87,13340059.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1842823.06,1369823.06,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3260313.67,1518313.67,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,96808148.87,96908148.87,68544806.80,68012477.50,68012477.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2111029&no_anexo=RREO-Anexo%2002&co_poder=E
