Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,6515843.61,8270152.57,6642086.48,6494425.35,6494425.35,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,663688.80,952432.34,707865.53,707865.53,707865.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2054766.74,1285816.65,921702.96,907302.96,907302.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,111106.85,86106.85,3662.69,3662.69,3662.69,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,15805.88,21805.88,6000.00,6000.00,6000.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1533255.95,979700.23,398287.98,398287.48,398287.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,4126642.61,5158530.93,5118247.20,4933656.20,4933656.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,176637.34,205732.69,130978.11,122250.85,122250.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,398800.51,114520.19,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1857.67,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1107673.41,457801.52,225539.89,225539.89,225539.89,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,5369376.68,6386445.18,5901047.23,5844391.03,5844391.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,602796.98,480945.85,214217.15,214217.15,214217.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3417634.68,1808967.59,1724136.96,1470648.80,1470648.80,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,26095887.71,26208958.47,21993772.18,21328247.93,21328247.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712157&no_anexo=RREO-Anexo%2002&co_poder=E
