Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,13154750.00,21151903.99,21151903.99,21151903.99,21150020.92,1883.07,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1429000.00,289780.28,289780.28,289780.28,289780.28,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3990000.00,3301979.34,3301979.34,3301979.34,3294990.85,6988.49,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,67000.00,69588.00,69588.00,69588.00,69588.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,731000.00,2374688.51,2214920.49,2214920.49,2214920.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,118000.00,197139.46,197139.46,197139.46,197139.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,56295800.00,52625950.40,52598583.48,52598583.48,52596972.00,1611.48,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1527000.00,2050600.90,2050600.90,2050600.90,2050600.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,640000.00,122567.50,122567.50,122567.50,122567.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,64000.00,15300.00,15300.00,15300.00,15300.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,1710000.00,2074936.02,2074936.02,2074936.02,2074936.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3740000.00,2965063.38,2965063.38,2965063.38,2965063.38,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,1109470.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,3831000.00,3725000.00,3329264.65,3329264.65,3329264.65,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,18695280.00,18467416.42,18467416.42,18467416.42,18465835.96,1580.46,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,3397700.00,1679056.99,1679056.99,1679056.99,1679056.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,110500000.00,111110971.19,110528100.90,110528100.90,110516037.40,12063.50,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2931202&no_anexo=RREO-Anexo%2002&co_poder=E
