Ano,DC_Bruta,DC_Contratual,Emprestimos,Emp_Internos,Emp_Externos,Financiamentos,Fin_Internos,Precatorios_Vencidos,Precatorios_Total,Outras_Dividas,Deducoes,Disponibilidade_Caixa_Bruta,RP_Processados,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2024,25677767.75,25610563.12,10000000.00,10000000.00,0.00,0.00,0.00,65416.18,0.00,1788.45,440774.58,4854683.00,2576477.99,25236993.17,125429283.97,21.5800,21.2100,142799389.16,113.8485,128519450.24,291811822.04,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2024&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=2604502&no_anexo=RGF-Anexo%2002
