Ano,DC_Bruta,DC_Contratual,Emprestimos,Financiamentos,Precatorios,Deducoes,DCL,RCL,DC_pct_RCL,DCL_pct_RCL,Limite_valor,Limite_pct_RCL,Limite_Alerta_valor,Passivo_Atuarial,Fonte_URL
2025,712596778.30,712596778.30,0.00,611927935.53,0.00,541385765.19,171211013.11,2632175128.19,27.0900,6.5100,3156930153.83,119.9362,2841237138.45,4461349081.93,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rgf?an_exercicio=2025&in_periodicidade=Q&nr_periodo=3&co_tipo_demonstrativo=RGF&co_poder=E&id_ente=3205002&no_anexo=RGF-Anexo%2002
