Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,14471850.81,12951609.64,12624167.46,12624167.46,12624167.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,369050.00,260.16,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3405565.57,1565893.04,910602.34,910602.34,910602.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,169400.00,61379.50,61379.50,61379.50,61379.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,633404.08,2920.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,605000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Defesa Nacional,102850.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,911735.00,65351.04,59833.20,59833.20,59833.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,444675.00,208230.96,203376.25,203376.25,203376.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,18050489.60,24007647.12,18849909.77,18849909.77,18849909.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2100501&no_anexo=RREO-Anexo%2002&co_poder=E
