ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2007,2007-07,CONVENIO,ADIMPLENTE,40000,Ministério do Trabalho e Emprego,400055,"SECRETARIA NACIONAL QUALIF., EMP. E JUVENTUDE",-1,Sem informação,592897,"Objeto: Estabelecimento de cooperaçao técnica efinanceira para a execução das atividades   inerentes às aulas de Qualificaçao Social e Profis                                                                                    sional nos Arcos Ocupacionais, com carga   horária de 200 horas por Arco Ocupacional, no  âmbito do Programa Nacional de Inclusao de Jonvens-",133200.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONTRATO DE REPASSE,CONCLUÍDO,56000,Ministério das Cidades,560018,CAIXA ECONOMICA FEDERAL - FNHIS,-1,Sem informação,605189,APOIO A ELABORACAO DE PLANOS HABITACIONAIS   ELABORACAO ETAPAS 1  2 E 3 PLHIS,58640.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONTRATO DE REPASSE,EXCLUÍDO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,604623,OBRAS DE INFRA ESTRUTURA URBANA EM MUNICIPIOS DE MEDIO E GRANDE PORTE Apoio a Obras de Desenvolvimento Urbano   Estado,0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONTRATO DE REPASSE,EXCLUÍDO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,612645,Acoes de Infra estrutura Urbana,0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-11,CONTRATO DE REPASSE,CONCLUÍDO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",550013,PROJETO DE OPERACIONALIZ. DOS PROGRAMAS SESAN,-1,Sem informação,596910,Implantacao de Cozinhas Comunitarias,120000.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONTRATO DE REPASSE,EXCLUÍDO,56000,Ministério das Cidades,175004,CAIXA ECONOMICA FEDERAL - PROGRAMAS SOCIAIS,-1,Sem informação,612587,OBRAS DE INFRA ESTRUTURA URBANA EM MUNICIPIOS DE MEDIO E GRANDE PORTE Obras de Desenvolvimento Urbano em MUNICIpios,0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONVENIO,CONCLUÍDO,36000,Ministério da Saúde,255000,FUNDACAO NACIONAL DE SAUDE - DF,-1,Sem informação,622814,"COLETA, TRATAMENTO E DESTINACAO FINAL DE RESIDOUS SOLIDOS.",0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONVENIO,CONCLUÍDO,36000,Ministério da Saúde,257001,DIRETORIA EXECUTIVA DO FUNDO NAC. DE SAUDE,10,Saúde,618674,REFORMA DO CENTRO DE SAUDE II,1000000.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONVENIO,CONCLUÍDO,55000,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome",330013,FUNDO NACIONAL DE ASSISTENCIA SOCIAL,-1,Sem informação,604200,AQUISICAO DE EQUIPAMENTO(S) / MATERIAL(IS) DE NATUREZA PERMANENTE PARACREAS,25000.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONVENIO,ARQUIVADO,26000,Ministério da Educação,153173,FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO,-1,Sem informação,598966,"ESTE CONVENIO TEM POR OBJETO  CONCEDER APOIO FINANCEIRO  PARA O DESENVOLVIMENTO DE ACOES QUE VISAM PROPORCIONAR A SOCIEDADE A MELHORIA DA INFRA-ESTRUTURA DA REDE FISICA ESCOLAR, COM A CONSTRUCAO DE ESCOLA(S) CONFORME ESTABELECE O PROGRAMA NACIONAL DE REESTRUTURACAO E APARELHAGEM DA REDE ESCOLAR PUBLICA DE EDUCACAO INFANTIL - PROINF.NCIA.",950000.0,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2007,2007-12,CONTRATO DE REPASSE,CONCLUÍDO,54000,Ministério do Turismo,540007,CAIXA - SNINFRA,-1,Sem informação,605033,Iluminacao do Parque Municipal,1626592.5,3523107,ITAQUAQUECETUBA,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
