Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,11775368.12,18157337.58,17427577.46,17376843.47,17376843.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1297224.23,1533143.39,1408086.41,1408086.41,1408086.41,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,5201468.49,5027153.42,4529788.46,4529788.46,4529788.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,588297.78,913164.80,896834.42,896834.42,896834.42,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,922200.36,1440486.68,1179774.63,1179774.63,1179774.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,292436.87,539226.86,536066.84,536066.84,536066.84,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,290582.10,310302.54,237948.93,237948.93,237948.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,25584446.99,33230884.80,32120506.76,32120506.76,32120506.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,82859.61,499134.61,344807.43,344807.43,344807.43,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,90000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,748192.16,689303.27,688606.19,688606.19,688606.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3097791.80,3305501.86,3305501.86,3305501.86,3305501.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,3550000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,181500.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,15629015.18,26523371.16,25929083.11,25929083.11,25929083.11,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,273737.78,114000.11,14523.00,14523.00,14523.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,16279520.87,29167400.82,28705605.12,28705605.12,28705605.12,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,85884642.34,121450411.90,117324710.62,117273976.63,117273976.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1303205&no_anexo=RREO-Anexo%2002&co_poder=E
