Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,134469783.31,151398190.16,144275475.76,138460817.03,132314287.80,6146529.23,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,23950220.00,28998363.87,25729606.48,24819195.01,23462096.01,1357099.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Comunicações,7056894.00,6707499.00,6550266.51,6337348.13,6308676.09,28672.04,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,5140300.00,4175300.00,3634233.49,3569183.41,3213189.18,355994.23,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,8849630.07,10399630.07,9378550.35,9118602.63,8828349.95,290252.68,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,9687790.21,10308800.67,9860290.14,9452525.78,9237009.71,215516.07,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,293569929.07,340833337.33,330739666.03,328175451.98,296137902.93,32037549.05,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,40587000.00,47132909.00,45432457.60,45322771.00,36590630.01,8732140.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,1450530.07,813114.98,239561.00,61446.02,61446.02,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,32362100.00,34588100.00,30644931.54,29813656.61,28471983.22,1341673.39,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,41450600.00,41450600.00,24257502.53,23991432.76,23808201.75,183231.01,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,278789329.08,344589099.63,299194568.43,284129542.14,269373402.29,14756139.85,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,19422490.21,20612490.21,19540007.07,18923480.13,16909945.98,2013534.15,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,18032486.58,28898458.48,25660923.72,21267933.75,21267933.75,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,188830038.19,245303617.92,182191129.57,132031006.30,131298913.00,732093.30,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,1103649120.79,1316209511.32,1157329170.22,1075474392.68,1007283967.69,68190424.99,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3552502&no_anexo=RREO-Anexo%2002&co_poder=E
