ano,competencia,tipo_transferencia,modalidade_transferencia,orgao_superior_codigo,orgao_superior_nome,unidade_gestora_codigo,unidade_gestora_nome,funcao_id,funcao_descricao,acao_id,acao_descricao,valor_transferido,municipio_ibge,municipio_nome,fonte_api
2026,2026-06,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",-1,Sem informação,998024,Execucao de obras e servicos de engenharia em estradas vicinais no municipio de Sao Vicente Ferrer/MA,0,2111706,SÃO VICENTE FERRER,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
2026,2026-05,Não se aplica,EM EXECUÇÃO,22000,Ministério da Agricultura e Pecuária,130141,"SUBSECRETARIA DE ORCAMENTO,PLANEJAMENTO E ADM",-1,Sem informação,995804,Execucao de obras e servicos de engenharia em estradas vicinais no municipio de Sao Vicente Ferrer/MA,0,2111706,SÃO VICENTE FERRER,https://api.portaldatransparencia.gov.br/api-de-dados/convenios
