Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,50183574.71,52807159.24,51466092.79,50415347.94,50415347.94,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,4071000.00,4588731.00,4562679.85,4562109.85,4562109.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,14905500.00,12325027.44,11920996.95,11912579.95,11912579.95,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,121000.00,250.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,1010943.00,1520256.00,1376215.99,1375645.99,1375645.99,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,9655000.00,6191755.44,6160307.49,6160307.49,6160307.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,4390000.00,5844786.00,5655312.53,5653656.53,5653656.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,338000.00,452800.00,444176.35,444176.35,444176.35,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,148427425.00,183321290.50,179983127.71,177701600.78,177701600.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,4805000.00,7462645.56,7462645.23,7462645.23,7462645.23,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2304103&no_anexo=RREO-Anexo%2002&co_poder=E
