ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202039520010,DANIELA DO WAGUINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"247.106,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202039520006,DANIELA DO WAGUINHO,,,Emenda Individual - Transferências com Finalidade Definida,Direitos da cidadania,"Direitos individuais, coletivos e difusos","300.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202039520011,DANIELA DO WAGUINHO,,,Emenda Individual - Transferências com Finalidade Definida,Assistência social,Assistência comunitária,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202024970004,CHICO DANGELO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202024970016,CHICO DANGELO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202040900025,AROLDE DE OLIVEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"599.271,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202039520002,DANIELA DO WAGUINHO,,,Emenda Individual - Transferências com Finalidade Definida,Segurança pública,Policiamento,"1.000.000,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202040750012,VINICIUS FARAH,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"1.000.000,00","1.000.000,00","1.000.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202030390014,ALEXANDRE SERFIOTIS,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"200,00","200,00","200,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202040510002,OTONI DE PAULA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Atenção básica,"350,00","350,00","350,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2020,3300456,Belford Roxo,BELFORD ROXO - RJ,202039520012,DANIELA DO WAGUINHO,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"4.997.680,00","0,00","0,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
