arquivo,area,ano,municipio,fonte_url,fonte_arquivo,script_extracao,validado_por,validado_em,sha256_raw,autorizado_por,status,observacao
divida_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2022_qd3.json,pipelines/extrator_rgf_divida.py,retroativo,2026-05-22,e82e5706b2918176ab3fa03a4d9996a38f7ecb5135977427ef6530163bd1dd24,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
divida_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2023_qd3.json,pipelines/extrator_rgf_divida.py,retroativo,2026-05-22,d2f8a219afec8349cb669e369de8ae74fe684bf1f8a6f52ee9271e4d4f8c15bd,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
divida_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2024_qd3.json,pipelines/extrator_rgf_divida.py,retroativo,2026-05-22,f9aaa376856f11d125bed49a351d4f53fc30b21e279148333204aaca7ac03f8b,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
divida_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2025_qd3.json,pipelines/extrator_rgf_divida.py,retroativo,2026-05-22,5d93db9fa7ff1e9c01eacb74ef1ebdefd9c6be4a006913474e95bc9448dd7b5a,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2020.csv,fiscal,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2020.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,d363a665e49f563240f656f818fe1708fbffd21fbeb1947d203c629bafdeeff6,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2021.csv,fiscal,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2021.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,7e5672081a936d1a3fd439bfba11b9a8dadd75c3a42bb838ee56e3e087da070f,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2022.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,ca94cea0e45b6bf5af9e3274038f4c3048533a9ef1c325d6694ec537a61c8a96,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2023.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,e631f410be6b763ec65e9c3c75368f94ad9fcabd7573b9ded64aa5e85496e073,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2024.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,d94aaf463771da2b0b75ada890975f5bc071b7e1a758db75617f430d1c9425c7,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
natureza_despesa_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2025.json,pipelines/extrator_natureza_despesa.py,retroativo,2026-05-22,680673838517f0aee61975151dc44eb3f03402e1606b9e8d647f648bb87c922c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2020.csv,fiscal,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2020_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,6aabf443f6d07104c03bd6d1a283a79fbe0a6682151e6bf4ccefa311127d4867,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2021.csv,fiscal,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2021_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,5abd7f0d416b792a3b87913254d6e6fe45c5519a279831984dbaf26eb7bcdd4e,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2022_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,acff32a7ddc617fc802c7e0c65168ae9f0629758cf3166d1844c4eb2df67a267,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2023_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,50df5f3596ea170530b5f690f7c6f6d5dace6312b57b28fa3a1e4622f685a6c4,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2024_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,e1f1c5abdf1e1d2ce354b487210d12e659bebef55fd1684c5999fff741986337,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
pessoal_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2025_qd3.json,pipelines/extrator_rgf_pessoal.py,retroativo,2026-05-22,8f4cd894d0021edddbcc23c72c9e51233af5a26e6e810eee6e46e5127fa7898c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2020.csv,fiscal,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2020_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,2e48ce0fdcecb0b852753a9bf9dd955bc2bcb3a971138fc23b2a4e7373764cc7,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2021.csv,fiscal,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2021_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,070f3608a21bf973faa092168561d4f2343e755e1202c3f227a2aa4f16d2bbc4,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2022_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,c25c2872eb90673a6dcd40c28b0e3462bd66a17ab721088be59d1930ad80d215,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,0df6e2cc01e6d3b0234082e04c7dc05eb44f1a6116bb8b48d9bc3b1b69edb112,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,8f7ab76d8388c44bb460d82f3b541c51698700a1d65056c3c39f58cad210b821,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_capital_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_receita_capital.py,retroativo,2026-05-22,86147fb9b22b79ce27ba12db62afe367e4033f8c675a7ff34acc424ae0a360e9,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2020.csv,fiscal,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2020_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,47c77ff46cda20b3867ab61c9d69d17a32aec303433ea1e0ab62af6d89461cae,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2021.csv,fiscal,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2021_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,f3e8c7dd9b892ab47c144419136042c139b638238072ea3e92d110217618d0e1,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2022_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,8d28b34813fd4bca557a6bd8437e50d395eae44516ccf77bf93b80d9bc09befb,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,343f40bb00469f109b8289d14ed16010fc81656d5277d923d9db87178d848968,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,c4675350c8ce99e796d7c52853192dc39f12dd37df85e829f0b93f47821b3636,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rcl_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_rcl.py,retroativo,2026-05-22,e2a2c7ef2ac95eae49f04083a893257a219423e5fda000eda6d349a57f400c7f,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2020.csv,fiscal,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2020_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,11117cb369a6a9adce232ac9f4201b976a1ff1246e283554c72aa02f573c75ab,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2021.csv,fiscal,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2021_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,573155edebcec397cd1deb017e3eda580f820f25b3bc12b4915d09f72071f68c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2022.csv,fiscal,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2022_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,46847969c43f723a859c5841f45aa153f7d63f354bca219a16fc3d6b468b5f2c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2023.csv,fiscal,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2023_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,3f6c6cb5ba7ffcf945b2ff9e815e77271e6ff3f1e2dc787de5d3d74da94913f3,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2024.csv,fiscal,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2024_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,5b75ed4739977ad712616408232686948ec8e6efdf0495d93533f16c33dc3447,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rpps_sao_paulo_2025.csv,fiscal,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rgf_an2025_qd3.json,pipelines/extrator_rpps.py,retroativo,2026-05-22,fdb4d6ce49afda499db917b03d94eaea77d92515439add1892f46807f8a24dbb,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2020.csv,receita,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2020_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,5d6c15bf594625fd1559e3bb2e99a2399a4b8b898dd871c46f500434a3eaf322,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2021.csv,receita,2021,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2021_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,a2ff92b598270a03a0726ba34586777b574ff199773b449fa366b09c022ab3a5,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2022.csv,receita,2022,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2022_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,ac77dfd0c08812ab15ecf86e5cb3c9ed5411ad83a3044bbd25cf749652df4df0,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2023.csv,receita,2023,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2023_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,c23bd6e0ba5ebf6489e5ee627cd0333006ebe7d5c93f9a36df72b12a8c740e93,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2024.csv,receita,2024,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2024_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,b7fdb997474d9b97dae06a1ee2444d4590c1cac84bff2b45a650dfd0c4543304,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
receitas_sao_paulo_2025.csv,receita,2025,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_rreo_an2025_bl6.json,pipelines/extrator_receita.py,retroativo,2026-05-22,e4d798a14da48ca853fb0e870e06af2f949778fc14e26fb8454bda6cc748a726,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2020.csv,seguranca,2020,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,7f4fc1f1414596c90c73a673482da82d705077ab75a3f7995dc98d28f98ca377,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2021.csv,seguranca,2021,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,c1bb91109eca8937e5752cd80e8659938024f5c71d0033a1a925d7ca78bf9d02,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2022.csv,seguranca,2022,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,2ed7d2034fbcf488ccbb85a7954b44a3f151fa1256c04b1093c0f84496bc0588,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2023.csv,seguranca,2023,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,956fac7e17802e841138621e6addc12762f75efa18195a8faac1da1669ae9fa1,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2024.csv,seguranca,2024,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,d7b3360b16d639cbbcd663ba4d9e8ff7d8e8b88b80cb372bb6430fdaf0e15ded,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
despesas_seguranca_sao_paulo_2025.csv,seguranca,2025,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,cbc65ccff04cdea9c04c2f794b5c6eac98b8ddf749783801e73ffd1ef0428773,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2020.csv,seguranca,2020,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,e324a1f049341cd7d4f127dd275e0491df89488032346869149ea106baab9045,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2021.csv,seguranca,2021,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,51c8ea0172370e47fca12908f1dddb6a5a2ffefe10f56d98d5a0cecc4f225240,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2022.csv,seguranca,2022,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,98e6c2a352bea29f51e91509a7902dccac28dfee9a4c6860b1c524071f74dfa4,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2023.csv,seguranca,2023,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,efb03298add0b65224197edfe397d60f24c4a5a141026cadaf92e21c9c51549a,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2024.csv,seguranca,2024,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,275032afd3ffa8eff9c7d9a2f0118f34549b3335a97e36911dce87afbb632b9b,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
rreo_seguranca_sao_paulo_2025.csv,seguranca,2025,sao_paulo,https://siconfi.tesouro.gov.br/,api_seguranca.json,pipelines/extrator_universal.py,retroativo,2026-05-22,46d340b6174289fbabc793ab6f9b8ee12d72cd166a0dc7d17a1383a9247e5094,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2020.csv,transferencias_estaduais,2020,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,f003deb54e41e725a475529a9237ab7095d7f8fd1ad0010f034340520d1bc88f,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2020_2026.csv,transferencias_estaduais,multi,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,8e3a7ca1081affda139c6fadbbbd6bdc42e2c330c9e8cebc394c09446e3ae70f,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2021.csv,transferencias_estaduais,2021,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,dd3c3582d7fe9b5a1bd75cce5b14eb3c6f9531856374da3f9792cb14fbde2c22,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2022.csv,transferencias_estaduais,2022,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,ae65d194214ca8389fe0f07aef4a0f21822602f19f1176905485035b64488c87,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2023.csv,transferencias_estaduais,2023,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,d23964139c7dbd378a52bbf74a17838838eadb3857ccdebd91d647ae2f28733c,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2024.csv,transferencias_estaduais,2024,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,84bb49fb9afd46c0e5b049251c267b6c0b104fea523fb2fc23934e7a0f989b53,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2025.csv,transferencias_estaduais,2025,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,b896c15391184b66def56fc4a292032c33e212f08ab1c52205707fa904f374c2,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
transferencias_estaduais_sp_sao_paulo_2026.csv,transferencias_estaduais,2026,sao_paulo,pendente:Fazenda-SP,api_transferencias_estaduais.json,pipelines/extrator_universal.py,retroativo,2026-05-22,7338b18881a1a68790c7451c3dc4d31571e96d01718d5a2cb766fc2c3e67f138,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
dca_transporte_sao_paulo_2020.csv,transporte,2020,sao_paulo,https://siconfi.tesouro.gov.br/,siconfi_dca_an2020.json,pipelines/extrator_dca_transporte.py,retroativo,2026-05-22,520f79e486316878ee85b9ed5890c9e42d296641b577ffee7f76427cb508a247,mantenedor,retroativo,retroativo: sha256_raw e hash do arquivo publico; raw original nao preservado localmente
