Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,8024509.46,10916233.07,10916233.07,10892682.87,10892682.87,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1223796.00,1330407.30,1326150.61,1322923.33,1322923.33,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2400000.00,2603928.30,2603354.84,2598795.73,2598795.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,339835.00,225426.90,225426.90,225426.90,225426.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,447395.00,554674.61,554674.61,551146.61,551146.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,56984.00,15339.37,15339.37,15339.37,15339.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,16500.00,1567.00,1567.00,1567.00,1567.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,27673000.00,34466252.98,34466252.98,34230235.34,34230235.34,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1226294.92,2213945.86,2213945.86,2213945.86,2213945.86,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,116633.00,143087.73,143087.73,143087.73,143087.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,3100000.00,3100000.00,2938444.39,2938444.39,2938444.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,950000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,14933408.11,25726216.95,25726216.95,25723626.19,25723626.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,749100.00,1100334.39,1099706.19,1099373.73,1099373.73,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,8000.00,183720.74,183720.74,51536.13,51536.13,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,5924544.51,8443427.67,8443427.67,8442174.60,8442174.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,67190000.00,91024562.87,90857548.91,90450305.78,90450305.78,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2614600&no_anexo=RREO-Anexo%2002&co_poder=E
