Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,6794460.00,6566885.25,6219730.02,6128986.70,6128986.70,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,725800.00,640794.12,407954.46,407954.46,407954.46,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,2743700.00,2799278.22,1538712.48,1524814.26,1524814.26,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,907000.00,603052.64,552302.64,552302.64,552302.64,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1336400.00,1426423.08,1025055.17,1025055.17,1025055.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,6838835.00,6838835.00,5977241.69,5860994.58,5860994.58,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,192200.00,153346.37,130624.54,130624.54,130624.54,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,0.00,1250000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2612700.00,3225456.33,2062027.76,2055027.76,2055027.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,150000.00,50000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,215000.00,210031.91,160404.79,160404.79,160404.79,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1500000.00,1503038.87,1313585.63,1313585.63,1313585.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,120000.00,120000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,380000.00,11275.85,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,6323420.00,6682409.68,5953614.56,5892555.51,5892555.51,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,43000.00,43834.85,20834.85,20834.85,20834.85,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1992650.00,2281043.83,135489.34,128536.38,128536.38,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,32875165.00,34405706.00,25497577.93,25201677.27,25201677.27,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=1712702&no_anexo=RREO-Anexo%2002&co_poder=E
