ano,municipio_ibge,municipio_nome,localidade_do_gasto_raw,numero_emenda,autor,partido,uf_autor,tipo_emenda,funcao,subfuncao,valor_empenhado,valor_liquidado,valor_pago,fonte_api
2018,3302858,Mesquita,MESQUITA - RJ,201825020004,FELIPE BORNIER,,,Emenda Individual - Transferências com Finalidade Definida,Cultura,Difusão cultural,"299.999,19","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201835780007,RODRIGO MAIA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Assistência hospitalar e ambulatorial,"456.910,00","456.910,00","456.910,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201837070009,LUIZ CARLOS RAMOS,,,Emenda Individual - Transferências com Finalidade Definida,Urbanismo,infra-estrutura urbana,"499.999,38","3.500,00","3.500,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201817750014,JANDIRA FEGHALI,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"500.000,00","500.000,00","500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201813080009,AROLDE DE OLIVEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"65,00","65,00","65,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201838320006,WILSON BESERRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"100,00","100,00","100,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201837660001,SOSTENES CAVALCANTE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"1.500.000,00","1.500.000,00","1.500.000,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201827930018,WALNEY ROCHA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"180,00","180,00","180,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201830980006,EZEQUIEL TEIXEIRA,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"200,00","200,00","200,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
2018,3302858,Mesquita,MESQUITA - RJ,201830400004,ALEXANDRE VALLE,,,Emenda Individual - Transferências com Finalidade Definida,Saúde,Administração geral,"250,00","250,00","250,00",https://api.portaldatransparencia.gov.br/api-de-dados/emendas
