ano_coleta,fonte_url_pagina,fonte_url_arquivo,arquivo_origem,BLOCO,GRUPO,ESTRATÉGIA,UF,MUNICIPIO,CO_MUNICIPIO_IBGE,QT_POPULACAO,NU_ANO_REFERENCIA_IBGE,CNPJ,ENTIDADE,BANCO,AGENCIA,CONTA,TP_REPASSE,TP_REPASSE_ESTADO,ST_FAF,ST_HU,DT_ULTIMA_LIBERACAO,VL_BRUTO,VL_LIQUIDO,VL_SALDO_CONTA,DT_SALDO_CONTA
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ATENÇÃO BÁSICA,ESTRUTURAÇÃO DA REDE DE SERVIÇOS DE ATENÇÃO BÁSICA DE SAÚDE,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,001,05688X,000000821349,MUNICIPAL,N,S,N,16/12/2020,156876,156876,"1049969,74",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),ATENÇÃO ESPECIALIZADA,ESTRUTURAÇÃO DE UNIDADES DE ATENÇÃO ESPECIALIZADA EM SAÚDE,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240011,MUNICIPAL,N,S,N,14/08/2020,169960,169960,"3654134,6",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Estruturação da Rede de Serviços Públicos de Saúde (INVESTIMENTO),CORONAVÍRUS (COVID-19),CORONAVÍRUS (COVID-19) - SAPS,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240011,MUNICIPAL,N,S,N,31/12/2020,3187705,3187705,"3654134,6",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ASSISTÊNCIA FARMACÊUTICA,PROMOÇÃO DA ASSISTÊNCIA FARMACÊUTICA E INSUMOS ESTRATÉGICOS NA ATENÇÃO BÁSICA EM SAÚDE,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,2/12/2020,"4204822,08","4204822,08","26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,EXPANSÃO E CONSOLIDAÇÃO DA ATENÇÃO BÁSICA (POLÍTICA NACIONAL DE ATB - PNAB),SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,21/12/2020,42000,42000,"26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,IMPLEMENTACAO DE POLITICAS DE PROMOCAO DA EQU - SAPS,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,28/12/2020,10000,10000,"26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,IMPLEMENTAÇÃO DE POLÍTICAS PARA A REDE CEGONHA,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,28/12/2020,"10781,34","10781,34","26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,INCENTIVO FINANCEIRO DA APS - CAPITAÇÃO PONDERADA,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,31/12/2020,"22220645,59","22220645,59","26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,INCENTIVO FINANCEIRO DA APS - DESEMPENHO,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,31/12/2020,"2838499,42","2838499,42","26203037,24",31/12/2020
2020,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,https://portalfns.saude.gov.br/wp-content/uploads/2021/12/REPASSE-FAF-COM-POPULACAO-2020.csv,/home/sallumc/Documents/Omega/02-repos/00-anatomia-do-gasto/data/raw/_shared/fns/repasses_faf_com_populacao/2020/REPASSE-FAF-COM-POPULACAO-2020.csv,Manutenção das Ações e Serviços Públicos de Saúde (CUSTEIO),ATENÇÃO BÁSICA,INCENTIVO FINANCEIRO DA APS - PER CAPITA DE TRANSIÇÃO,SP,SANTO ANDRE,354780,723889,2021,11243645000171,FUNDO MUNICIPAL - SAUDE,104,003441,0066240003,MUNICIPAL,N,S,N,31/12/2020,"4276699,32","4276699,32","26203037,24",31/12/2020
