Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,63596900.00,68479816.29,65277950.88,60609794.29,56253396.12,4356398.17,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,1999500.00,4851411.43,4237398.31,3872114.14,3872114.14,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,17531000.00,20090300.00,16430201.17,15920794.09,15218161.50,702632.59,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Ciência e Tecnologia,114900.00,120400.00,4118.05,4118.05,4118.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,611400.00,383280.00,256978.00,254903.05,254903.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,1483000.00,2468011.00,2241867.57,2060278.10,2060278.10,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1664100.00,5159685.21,3665974.52,2999819.61,2999819.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,157477200.00,162330558.01,160337875.25,159658262.36,123144623.57,36513638.79,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,60306400.00,61194626.57,57202256.26,56290746.70,18422541.30,37868205.40,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,146482400.00,146951656.25,136311123.57,135864902.06,133912834.43,1952067.63,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4310207&no_anexo=RREO-Anexo%2002&co_poder=E
