Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,4292018.00,4383761.75,4036950.68,3979238.09,3979238.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,940912.00,675233.73,570365.53,570365.53,570365.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,3735551.59,3242972.13,2980549.08,2973160.76,2973160.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,824062.00,949201.04,881992.56,553796.31,553796.31,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,305548.00,251332.80,235679.96,235679.96,235679.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,18461935.79,20847948.66,19533270.98,19487344.74,19487344.74,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1310136.00,1589240.09,1560318.90,1560318.90,1560318.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,951098.00,956983.72,939979.85,937679.25,937679.25,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,36900.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,12300.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,481422.00,460202.02,453563.36,453563.36,453563.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1860000.00,1860000.00,1700899.06,1700899.06,1700899.06,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,600000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,1917102.00,1431970.19,1403912.29,1401548.29,1401548.29,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,10560970.67,13978901.42,13122412.57,12628726.70,12628726.70,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,2060100.00,2239278.03,2151165.21,2146866.15,2146866.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,9243753.95,16362881.46,13365913.01,7167272.61,7167272.61,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,57593810.00,69229907.04,62936973.04,55796459.71,55796459.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2023&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3512902&no_anexo=RREO-Anexo%2002&co_poder=E
