Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,2983267.00,3601116.10,3334810.47,3334810.47,3334810.47,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,592885.00,271927.40,260900.00,260900.00,260900.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1839872.00,1993375.21,1247065.19,1247065.19,1247065.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,67142.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,45273.00,25418.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,1192275.00,597153.93,576907.48,576907.48,576907.48,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,7395899.00,11131839.39,10502135.90,10502135.90,10502135.90,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1515386.00,575684.31,575684.31,575684.31,575684.31,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,155614.00,17994.00,17000.00,17000.00,17000.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Judiciária,50540.00,6373.00,1200.00,1200.00,1200.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1173000.00,1173000.00,1173000.00,1173000.00,1173000.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,900000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,23726.00,3123.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,7623880.00,8736688.75,7912135.03,7912135.03,7912135.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,25882.00,22059.00,713.50,713.50,713.50,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Trabalho,176573.00,232384.09,231389.09,231389.09,231389.09,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1358649.00,1009531.38,999062.60,999062.60,999062.60,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,4556402.00,2278597.44,1957207.44,1957207.44,1957207.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,31676265.00,31676265.00,28789211.01,28789211.01,28789211.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=5213509&no_anexo=RREO-Anexo%2002&co_poder=E
