Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,5088800.00,6764145.11,6226449.65,6217553.45,5210943.07,1006610.38,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,265500.00,326500.00,283777.93,283777.93,261994.16,21783.77,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,991000.00,1634042.38,1288098.62,1051016.84,987728.30,63288.54,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,11000.00,192779.74,132657.01,132657.01,132657.01,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,542500.00,680000.00,579336.95,548902.95,515455.79,33447.16,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Direitos da Cidadania,280000.00,319000.00,272768.19,272768.19,272768.19,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,3507500.00,5370168.00,4556044.16,4556044.16,4271000.30,285043.86,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,685000.00,734000.00,722867.70,722867.70,282052.50,440815.20,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,67500.00,83250.00,41056.39,41056.39,41056.39,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,1100000.00,1100000.00,1016725.13,1016725.13,979953.69,36771.44,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Previdência Social,3112000.00,3316226.41,3038757.45,3036957.83,3036957.83,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,150000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,5000852.99,9343498.29,7622827.77,6777518.77,6444336.59,333182.18,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,572500.00,594000.00,521838.71,521838.71,502243.60,19595.11,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,2428847.01,2751801.72,2264596.99,2117774.46,1980715.75,137058.71,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,23803000.00,33209411.65,28567802.65,27297459.52,24919863.17,2377596.35,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2025&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=3503950&no_anexo=RREO-Anexo%2002&co_poder=E
