Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,3464167.00,2905111.44,2469091.63,2469091.63,2469091.63,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2635119.00,10321553.54,6142036.71,6082036.71,6082036.71,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,1486240.00,2207216.05,1568862.92,1568862.92,1568862.92,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,226693.00,456497.87,379590.98,379590.98,379590.98,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,209386.00,371105.34,301484.56,301484.56,301484.56,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,6673691.00,11931411.20,10867983.48,10801955.49,10801955.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,1009387.25,1241207.58,1139254.20,1139254.20,1139254.20,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,61146.00,79062.72,38953.44,38953.44,38953.44,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,564276.00,1156253.87,548823.05,548823.05,548823.05,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,660826.25,525767.25,476305.97,476305.97,476305.97,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,107381.00,107381.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Saneamento,379257.00,232831.00,157851.49,157851.49,157851.49,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Saúde,4907409.50,10417243.58,7823518.16,7463190.76,7463190.76,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Segurança Pública,69797.00,797.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Transporte,1099157.00,2718873.68,1627534.30,1627534.30,1627534.30,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
Urbanismo,1130716.00,5453791.37,4399505.53,4399505.53,4399505.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
TOTAL,24684649.00,50126104.49,37940796.42,37454441.03,37454441.03,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2024&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=4103156&no_anexo=RREO-Anexo%2002&co_poder=E
