Funcao,Dotacao_Inicial,Dotacao_Atualizada,Empenhado,Liquidado,Exceto_Intra_Liquidado,Intra_Liquidado,Fonte_URL
Administração,20564202.78,31648159.53,31648159.53,31637159.53,31637159.53,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Agricultura,2978500.00,4694531.52,4694531.52,4694531.52,4694531.52,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Assistência Social,7734000.00,8068979.15,8068979.15,8064479.15,8064479.15,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Comércio e Serviços,415660.00,86187.36,86187.36,86187.36,86187.36,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Cultura,2485000.00,4350573.24,4350573.24,4350573.24,4350573.24,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Desporto e Lazer,960256.00,661670.37,661670.37,661670.37,661670.37,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Educação,71218231.22,95284753.93,95284511.93,95277511.93,95277511.93,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Encargos Especiais,2671000.00,2746530.77,2746530.77,2746530.77,2746530.77,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Energia,1520000.00,1489110.96,1489110.96,1489110.96,1489110.96,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Gestão Ambiental,2142100.00,454100.00,454100.00,454100.00,454100.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Habitação,266000.00,49505.88,49505.88,49505.88,49505.88,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Indústria,400000.00,0.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Legislativa,5850000.00,5113287.17,5113287.17,5113287.17,5113287.17,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
Reserva de Contingência,750000.00,750000.00,0.00,0.00,0.00,0.00,https://apidatalake.tesouro.gov.br/ords/siconfi/tt/rreo?an_exercicio=2022&nr_periodo=6&co_tipo_demonstrativo=RREO&id_ente=2313500&no_anexo=RREO-Anexo%2002&co_poder=E
