Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"9.262.067,26","8.509.573,25","7.360.804,15","752.494,01","1.148.769,10",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3518800
06.122 - Administração Geral,"3.446.727,29","3.281.684,15","3.059.562,35","165.043,14","222.121,80",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3518800
06.181 - Policiamento,"4.278.974,89","3.990.767,57","3.069.769,60","288.207,32","920.997,97",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3518800
06.182 - Defesa Civil,"1.536.365,08","1.237.121,53","1.231.472,20","299.243,55","5.649,33",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2019&id_ente=3518800
