Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"9.375.516,96","7.913.471,44","5.764.136,90","1.462.045,52","2.149.334,54",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3518800
06.122 - Administração Geral,"5.349.875,44","4.264.998,91","2.474.764,26","1.084.876,53","1.790.234,65",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3518800
06.181 - Policiamento,"2.923.657,68","2.923.657,68","2.709.783,16","0,00","213.874,52",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3518800
06.182 - Defesa Civil,"1.101.983,84","724.814,85","579.589,48","377.168,99","145.225,37",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2022&id_ente=3518800
