Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"27.606.863,42","16.423.245,64","14.441.615,20","11.183.617,78","1.981.630,44",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3518800
06.122 - Administração Geral,"23.481.498,59","12.641.733,68","10.987.842,75","10.839.764,91","1.653.890,93",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3518800
06.181 - Policiamento,"2.991.088,52","2.991.088,52","2.790.711,54","0,00","200.376,98",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3518800
06.182 - Defesa Civil,"1.134.276,31","790.423,44","663.060,91","343.852,87","127.362,53",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2025&id_ente=3518800
