Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"74.160.493,25","73.793.384,75","62.583.813,65","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3518800
06.181 - Policiamento,"52.497.044,81","52.410.539,79","44.797.950,23","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3518800
06.182 - Defesa Civil,"7.056.459,37","6.929.654,15","6.454.469,11","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3518800
06.999 - Demais Subfunções Segurança Pública,"14.606.989,07","14.453.190,81","11.331.394,31","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2015&id_ente=3518800
