Subfuncao,Empenhada,Liquidada,Paga,Restos_Nao_Processados,Restos_Processados,Fonte_URL
06 - Segurança Pública,"75.157.224,94","74.913.230,95","71.030.762,15","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3518800
06.122 - Administração Geral,"14.256.641,17","14.239.058,77","12.442.063,57","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3518800
06.181 - Policiamento,"53.498.895,38","53.279.083,79","51.397.215,74","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3518800
06.182 - Defesa Civil,"7.401.688,39","7.395.088,39","7.191.482,84","0,00","0,00",https://apidatalake.tesouro.gov.br/ords/siconfi/tt/dca?an_exercicio=2016&id_ente=3518800
